Accession ID	Collection date	Submission date	Location
EPI_ISL_485077	2020-04-22	2020-07-09	North America / USA / Louisiana / East Baton Rouge Parish
EPI_ISL_488277	2020-03-07	2020-07-14	Europe / United Kingdom / England
EPI_ISL_487677	2020-04-21	2020-07-14	Europe / United Kingdom / Scotland
EPI_ISL_493777	2020-04-10	2020-07-21	Europe / United Kingdom / Scotland
EPI_ISL_489777	2020-04-21	2020-07-14	North America / USA / Florida
EPI_ISL_491078	2020-04-26	2020-07-16	Europe / Romania / Suceava
EPI_ISL_497499	2020-06-05	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_497179	2020-06-16	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_496080	2020-05-29	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_488280	2020-04-03	2020-07-14	Europe / United Kingdom / England
EPI_ISL_494480	2020-05-01	2020-07-21	North America / USA / California / San Diego County
EPI_ISL_493180	2020-01-26	2020-07-21	Asia / China / Hubei / Wuhan
EPI_ISL_497980	2020-02-21	2020-07-26	Asia / South Korea
EPI_ISL_488381	2020-04-20	2020-07-14	Europe / United Kingdom / England
EPI_ISL_489481	2020-04-23	2020-07-14	Europe / United Kingdom / England
EPI_ISL_488681	2020-03-21	2020-07-14	Europe / United Kingdom / England
EPI_ISL_495181	2020-06-06	2020-07-22	Asia / India / Telangana / Hyderabad
EPI_ISL_489781	2020-04-21	2020-07-14	North America / USA / Florida
EPI_ISL_497381	2020-06-03	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_495881	2020-05-21	2020-07-23	North America / USA / Washington / Pierce County
EPI_ISL_486181	2020-04-28	2020-07-10	North America / USA / California / Orange County
EPI_ISL_485082	2020-04-21	2020-07-09	North America / USA / Louisiana / East Baton Rouge Parish
EPI_ISL_492582	2020-04-11	2020-07-20	Europe / United Kingdom / England
EPI_ISL_496482	2020-03-17	2020-07-24	Europe / Italy / Veneto / Verona
EPI_ISL_495682	2020-05-09	2020-07-23	North America / USA / Washington / Yakima County
EPI_ISL_488166	2020-04-30	2020-07-14	Europe / United Kingdom / England
EPI_ISL_487866	2020-05-06	2020-07-14	Europe / United Kingdom / Scotland
EPI_ISL_496065	2020-05-27	2020-07-24	North America / USA / Washington / Spokane County
EPI_ISL_491366	2020-06-25	2020-07-16	North America / USA / Wisconsin / Dane County
EPI_ISL_493082	2020-06-19	2020-07-20	North America / USA / Missouri / St. Louis
EPI_ISL_484966	2020-06-19	2020-07-08	North America / USA / Wisconsin / Dane County
EPI_ISL_489666	2020-03-28	2020-07-14	Europe / United Kingdom / Scotland
EPI_ISL_492566	2020-04-11	2020-07-20	Europe / United Kingdom / England
EPI_ISL_486282	2020-05-13	2020-07-10	North America / USA / California / Humboldt County
EPI_ISL_484935	2020-06-25	2020-07-08	North America / USA / Wisconsin / Dane County
EPI_ISL_486383	2020-04-23	2020-07-10	Asia / India / Karnataka
EPI_ISL_485866	2020-03-18	2020-07-09	North America / USA / Virginia
EPI_ISL_495666	2020-05-07	2020-07-23	North America / USA / Washington / Walla Walla County
EPI_ISL_496566	2020-05-19	2020-07-24	Asia / India / Maharashtra
EPI_ISL_485207	2020-04-14	2020-07-09	North America / USA / Louisiana / East Baton Rouge Parish
EPI_ISL_488583	2020-04-01	2020-07-14	Europe / United Kingdom / England
EPI_ISL_487583	2020-05-20	2020-07-14	Europe / United Kingdom / England
EPI_ISL_489383	2020-04-22	2020-07-14	Europe / United Kingdom / England
EPI_ISL_492683	2020-03-23	2020-07-20	Europe / United Kingdom / England
EPI_ISL_492383	2020-04-28	2020-07-20	Europe / United Kingdom / England
EPI_ISL_491222	2020-06-01	2020-07-16	Europe / Portugal
EPI_ISL_495350	2020-03-23	2020-07-22	North America / USA / Florida
EPI_ISL_494483	2020-05-01	2020-07-21	North America / USA / California / San Diego County
EPI_ISL_489747	2020-04-19	2020-07-14	North America / USA / Florida
EPI_ISL_489900	2020-06-23	2020-07-14	North America / USA / Minnesota / Winona County
EPI_ISL_491073	2020-04-23	2020-07-16	Europe / Romania / Suceava
EPI_ISL_491511	2020-04-21	2020-07-17	Europe / United Kingdom / Scotland
EPI_ISL_493051	2020-05-14	2020-07-20	North America / USA / Utah
EPI_ISL_494673	2020-04-23	2020-07-22	North America / USA / California / San Diego County
EPI_ISL_495447	2020-05-20	2020-07-22	Europe / Turkey / Kars Province
EPI_ISL_494725	2020-04-01	2020-07-22	North America / USA / California / San Diego County
EPI_ISL_497683	2020-06-09	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_497220	2020-06-18	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_498570	2020-06-23	2020-07-27	Asia / Singapore
EPI_ISL_486166	2020-04-28	2020-07-10	North America / USA / California / Orange County
EPI_ISL_495066	2020-06-20	2020-07-22	Asia / India / Gujarat / Mandvi
EPI_ISL_487784	2020-04-13	2020-07-14	Europe / United Kingdom / Scotland
EPI_ISL_488584	2020-03-30	2020-07-14	Europe / United Kingdom / England
EPI_ISL_492484	2020-05-20	2020-07-20	Europe / United Kingdom / England
EPI_ISL_492884	2020-04-22	2020-07-20	Europe / United Kingdom / England
EPI_ISL_490566	2020-04-15	2020-07-15	Europe / United Kingdom / England
EPI_ISL_484940	2020-06-25	2020-07-08	North America / USA / Wisconsin / Dane County
EPI_ISL_496066	2020-05-26	2020-07-24	North America / USA / Washington / Spokane County
EPI_ISL_488267	2020-04-04	2020-07-14	Europe / United Kingdom / England
EPI_ISL_488467	2020-03-29	2020-07-14	Europe / United Kingdom / England
EPI_ISL_490467	2020-03-28	2020-07-15	Europe / United Kingdom / England
EPI_ISL_488767	2020-03-16	2020-07-14	Europe / United Kingdom / England
EPI_ISL_492667	2020-04-12	2020-07-20	Europe / United Kingdom / England
EPI_ISL_495167	2020-06-03	2020-07-22	Asia / India / Telangana / Hyderabad
EPI_ISL_497240	2020-06-18	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_490740	2020-05-25	2020-07-15	Europe / United Kingdom / Wales
EPI_ISL_493767	2020-04-09	2020-07-21	Europe / United Kingdom / Scotland
EPI_ISL_496567	2020-05-21	2020-07-24	Asia / India / Maharashtra
EPI_ISL_488617	2020-03-29	2020-07-14	Europe / United Kingdom / England
EPI_ISL_486267	2020-05-01	2020-07-10	North America / USA / California / Orange County
EPI_ISL_497267	2020-06-20	2020-07-24	North America / USA / Washington / Snohomish County
EPI_ISL_487940	2020-03-26	2020-07-14	Europe / United Kingdom / Scotland
EPI_ISL_489040	2020-04-06	2020-07-14	Europe / United Kingdom / Scotland
EPI_ISL_489340	2020-05-03	2020-07-14	Europe / United Kingdom / Northern Ireland
EPI_ISL_485340	2020-04-09	2020-07-09	North America / USA / Louisiana / East Baton Rouge Parish
EPI_ISL_498167	2020-04-03	2020-07-27	South America / Colombia / Cundinamarca / Suesca
EPI_ISL_492440	2020-04-28	2020-07-20	Europe / United Kingdom / England
EPI_ISL_492640	2020-04-10	2020-07-20	Europe / United Kingdom / England
EPI_ISL_495067	2020-06-08	2020-07-22	Asia / India / Gujarat / Kheda
EPI_ISL_497467	2020-06-05	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_488567	2020-04-03	2020-07-14	Europe / United Kingdom / England
EPI_ISL_495967	2020-05-26	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_492767	2020-04-08	2020-07-20	Europe / United Kingdom / England
EPI_ISL_491167	2020-04-15	2020-07-16	Asia / Oman / South Batinah / Al Awabi
EPI_ISL_495667	2020-05-08	2020-07-23	North America / USA / Washington / Yakima County
EPI_ISL_486067	2020-03-27	2020-07-10	North America / USA / Washington
EPI_ISL_492867	2020-05-08	2020-07-20	Europe / United Kingdom / England
EPI_ISL_496067	2020-05-26	2020-07-24	North America / USA / Washington / Spokane County
EPI_ISL_484667	2020-05-30	2020-07-08	Europe / United Kingdom / Scotland
EPI_ISL_488868	2020-05-25	2020-07-14	Europe / United Kingdom / England
EPI_ISL_493168	2020-01-26	2020-07-21	Asia / China / Hubei / Wuhan
EPI_ISL_488068	2020-04-24	2020-07-14	Europe / United Kingdom / England
EPI_ISL_488668	2020-03-31	2020-07-14	Europe / United Kingdom / England
EPI_ISL_493468	2020-04-19	2020-07-21	Europe / United Kingdom / England
EPI_ISL_492868	2020-04-08	2020-07-20	Europe / United Kingdom / England
EPI_ISL_489668	2020-03-26	2020-07-14	Europe / United Kingdom / Scotland
EPI_ISL_492068	2020-04-01	2020-07-19	Europe / Poland / Mazowieckie / Radom
EPI_ISL_490568	2020-04-16	2020-07-15	Europe / United Kingdom / England
EPI_ISL_495968	2020-05-26	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_497368	2020-06-02	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_497468	2020-06-05	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_486868	2020-04-21	2020-07-12	Africa / Senegal / Dakar
EPI_ISL_486268	2020-05-01	2020-07-10	North America / USA / California / Orange County
EPI_ISL_494668	2020-04-03	2020-07-22	North America / USA / California / San Diego County
EPI_ISL_492540	2020-04-12	2020-07-20	Europe / United Kingdom / England
EPI_ISL_498168	2020-03-11	2020-07-27	South America / Colombia / Cundinamarca / Tolemaida
EPI_ISL_488769	2020-03-20	2020-07-14	Europe / United Kingdom / England
EPI_ISL_486069	2020-03-27	2020-07-10	North America / USA / Washington
EPI_ISL_492769	2020-04-08	2020-07-20	Europe / United Kingdom / England
EPI_ISL_494069	2020-06-15	2020-07-21	Europe / United Kingdom / Wales
EPI_ISL_491969	2020-05-12	2020-07-18	Asia / Oman / Muscat
EPI_ISL_491569	2020-04-06	2020-07-17	Europe / United Kingdom / Scotland
EPI_ISL_496169	2020-06-02	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_495069	2020-06-08	2020-07-22	Asia / India / Gujarat / Nadiad
EPI_ISL_485869	2020-03-17	2020-07-09	North America / USA / Virginia
EPI_ISL_493169	2020-01-26	2020-07-21	Asia / China / Hubei / Wuhan
EPI_ISL_497569	2020-06-08	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_490669	2020-04-11	2020-07-15	Europe / United Kingdom / Scotland
EPI_ISL_497469	2020-06-05	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_496269	2020-05-27	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_496569	2020-05-21	2020-07-24	Asia / India / Maharashtra
EPI_ISL_493469	2020-04-19	2020-07-21	Europe / United Kingdom / England
EPI_ISL_492469	2020-05-25	2020-07-20	Europe / United Kingdom / England
EPI_ISL_495269	2020-06-13	2020-07-22	Asia / India / Telangana / Hyderabad
EPI_ISL_497669	2020-06-09	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_496369	2020-04-20	2020-07-24	North America / Mexico / Baja California / Tijuana
EPI_ISL_497070	2020-06-16	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_497870	2020-03-18	2020-07-25	Asia / Hong Kong
EPI_ISL_485870	2020-03-17	2020-07-09	North America / USA / Virginia
EPI_ISL_487870	2020-04-13	2020-07-14	Europe / United Kingdom / Scotland
EPI_ISL_485311	2020-04-10	2020-07-09	North America / USA / Louisiana / East Baton Rouge Parish
EPI_ISL_489770	2020-04-13	2020-07-14	North America / USA / Florida
EPI_ISL_487670	2020-04-09	2020-07-14	Europe / United Kingdom / Scotland
EPI_ISL_487770	2020-04-09	2020-07-14	Europe / United Kingdom / Scotland
EPI_ISL_493770	2020-04-10	2020-07-21	Europe / United Kingdom / Scotland
EPI_ISL_491970	2020-05-12	2020-07-18	Asia / Oman / Muscat
EPI_ISL_491070	2020-04-21	2020-07-16	Europe / Romania / Suceava
EPI_ISL_496970	2020-06-11	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_498670	2020-04-30	2020-07-27	North America / USA / Utah
EPI_ISL_484970	2020-06-25	2020-07-08	North America / USA / Wisconsin / Dane County
EPI_ISL_495170	2020-06-04	2020-07-22	Asia / India / Telangana / Hyderabad
EPI_ISL_496270	2020-05-28	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_484570	2020-04-12	2020-07-08	Europe / United Kingdom / Scotland
EPI_ISL_497370	2020-06-02	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_495670	2020-05-09	2020-07-23	North America / USA / Washington / Pierce County
EPI_ISL_485270	2020-04-11	2020-07-09	North America / USA / Louisiana / East Baton Rouge Parish
EPI_ISL_497670	2020-06-09	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_493970	2020-05-25	2020-07-21	Europe / United Kingdom / Scotland
EPI_ISL_490370	2020-05-18	2020-07-15	Europe / United Kingdom / England
EPI_ISL_486070	2020-03-27	2020-07-10	North America / USA / Washington
EPI_ISL_486470	2020-04-01	2020-07-10	Europe / Switzerland / Basel-Landschaft
EPI_ISL_493070	2020-06-19	2020-07-20	North America / USA / Missouri / St. Louis
EPI_ISL_494970	2020-03-20	2020-07-22	North America / Canada / Ontario
EPI_ISL_488070	2020-04-22	2020-07-14	Europe / United Kingdom / England
EPI_ISL_498270	2020-05-08	2020-07-27	Asia / Hong Kong
EPI_ISL_489470	2020-03-27	2020-07-14	Europe / United Kingdom / Scotland
EPI_ISL_489970	2020-06-29	2020-07-14	Europe / Switzerland / Aargau
EPI_ISL_492070	2020-04-13	2020-07-19	Europe / Poland / Mazowieckie / Radom
EPI_ISL_492470	2020-04-24	2020-07-20	Europe / United Kingdom / England
EPI_ISL_487570	2020-05-01	2020-07-14	Europe / United Kingdom / England
EPI_ISL_488970	2020-03-31	2020-07-14	Europe / United Kingdom / Scotland
EPI_ISL_484670	2020-05-31	2020-07-08	Europe / United Kingdom / Scotland
EPI_ISL_485842	2020-03-12	2020-07-09	North America / USA / Virginia
EPI_ISL_492742	2020-04-10	2020-07-20	Europe / United Kingdom / England
EPI_ISL_486071	2020-03-27	2020-07-10	North America / USA / Washington
EPI_ISL_495371	2020-03-25	2020-07-22	North America / USA / Florida
EPI_ISL_484971	2020-06-25	2020-07-08	North America / USA / Wisconsin / Dane County
EPI_ISL_497571	2020-06-08	2020-07-24	North America / USA / Washington / Spokane County
EPI_ISL_497671	2020-06-09	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_488971	2020-04-07	2020-07-14	Europe / United Kingdom / Scotland
EPI_ISL_488271	2020-04-25	2020-07-14	Europe / United Kingdom / England
EPI_ISL_493371	2020-06-26	2020-07-21	Europe / Norway
EPI_ISL_492371	2020-04-01	2020-07-20	Europe / United Kingdom / England
EPI_ISL_493971	2020-05-25	2020-07-21	Europe / United Kingdom / Scotland
EPI_ISL_493771	2020-04-10	2020-07-21	Europe / United Kingdom / Scotland
EPI_ISL_495671	2020-05-08	2020-07-23	North America / USA / Washington / Yakima County
EPI_ISL_498271	2020-05-15	2020-07-27	Asia / Hong Kong
EPI_ISL_498671	2020-04-30	2020-07-27	North America / USA / Utah
EPI_ISL_492642	2020-03-23	2020-07-20	Europe / United Kingdom / England
EPI_ISL_494742	2020-04-01	2020-07-22	North America / USA / California / San Diego County
EPI_ISL_488942	2020-04-02	2020-07-14	Europe / United Kingdom / Scotland
EPI_ISL_486171	2020-04-28	2020-07-10	North America / USA / California / Orange County
EPI_ISL_498171	2020-03-24	2020-07-27	Asia / Vietnam / Ho Chi Minh City
EPI_ISL_489271	2020-05-03	2020-07-14	Europe / United Kingdom / Northern Ireland
EPI_ISL_494671	2020-05-05	2020-07-22	North America / USA / California / San Diego County
EPI_ISL_492071	2020-04-16	2020-07-19	Europe / Poland / Mazowieckie / Warszawa
EPI_ISL_488772	2020-03-16	2020-07-14	Europe / United Kingdom / England
EPI_ISL_493172	2020-01-26	2020-07-21	Asia / China / Hubei / Wuhan
EPI_ISL_487772	2020-04-27	2020-07-14	Europe / United Kingdom / Scotland
EPI_ISL_487672	2020-04-15	2020-07-14	Europe / United Kingdom / Scotland
EPI_ISL_490472	2020-05-17	2020-07-15	Europe / United Kingdom / England
EPI_ISL_489672	2020-03-26	2020-07-14	Europe / United Kingdom / Scotland
EPI_ISL_493472	2020-04-20	2020-07-21	Europe / United Kingdom / England
EPI_ISL_493072	2020-06-19	2020-07-20	North America / USA / Missouri / St. Louis
EPI_ISL_495742	2020-05-13	2020-07-23	North America / USA / Washington / Franklin County
EPI_ISL_497342	2020-06-02	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_497542	2020-06-08	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_495772	2020-05-15	2020-07-23	North America / USA / Washington / Yakima County
EPI_ISL_495072	2020-06-17	2020-07-22	Asia / India / Gujarat / Kamrej
EPI_ISL_498172	2020-03-20	2020-07-27	Asia / Vietnam / Ho Chi Minh City
EPI_ISL_487872	2020-05-05	2020-07-14	Europe / United Kingdom / Scotland
EPI_ISL_486242	2020-05-06	2020-07-10	North America / USA / California / Orange County
EPI_ISL_486072	2020-03-27	2020-07-10	North America / USA / Washington
EPI_ISL_489072	2020-05-11	2020-07-14	Europe / United Kingdom / England
EPI_ISL_496223	2020-06-02	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_497172	2020-06-17	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_497972	2020-02-20	2020-07-26	Asia / South Korea
EPI_ISL_497472	2020-06-05	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_487842	2020-04-13	2020-07-14	Europe / United Kingdom / Scotland
EPI_ISL_486872	2020-04-11	2020-07-12	Africa / Senegal / Dakar
EPI_ISL_494372	2020-04-03	2020-07-21	North America / USA / California
EPI_ISL_489572	2020-04-23	2020-07-14	Europe / United Kingdom / England
EPI_ISL_485142	2020-04-17	2020-07-09	North America / USA / Louisiana / East Baton Rouge Parish
EPI_ISL_488572	2020-03-19	2020-07-14	Europe / United Kingdom / England
EPI_ISL_488472	2020-03-28	2020-07-14	Europe / United Kingdom / England
EPI_ISL_496273	2020-05-27	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_493173	2020-01-26	2020-07-21	Asia / China / Hubei / Wuhan
EPI_ISL_495773	2020-05-14	2020-07-23	North America / USA / Washington / Yakima County
EPI_ISL_488873	2020-05-14	2020-07-14	Europe / United Kingdom / England
EPI_ISL_489573	2020-04-23	2020-07-14	Europe / United Kingdom / England
EPI_ISL_494542	2020-04-27	2020-07-22	North America / USA / Texas
EPI_ISL_494473	2020-05-06	2020-07-21	North America / USA / California / San Diego County
EPI_ISL_488543	2020-03-26	2020-07-14	Europe / United Kingdom / England
EPI_ISL_494743	2020-03-25	2020-07-22	North America / USA / California / San Diego County
EPI_ISL_491373	2020-06-29	2020-07-16	North America / USA / Wisconsin / Dane County
EPI_ISL_488573	2020-03-27	2020-07-14	Europe / United Kingdom / England
EPI_ISL_495043	2020-06-15	2020-07-22	Asia / India / Gujarat / Vadodara
EPI_ISL_490745	2020-05-15	2020-07-15	Europe / United Kingdom / Wales
EPI_ISL_492073	2020-04-18	2020-07-19	Europe / Poland / Mazowieckie / Warszawa
EPI_ISL_490243	2020-06-14	2020-07-15	Europe / United Kingdom / England
EPI_ISL_489773	2020-04-13	2020-07-14	North America / USA / Florida
EPI_ISL_497443	2020-06-04	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_497473	2020-06-05	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_491573	2020-05-01	2020-07-17	Europe / United Kingdom / Scotland
EPI_ISL_488825	2020-03-22	2020-07-14	Europe / United Kingdom / England
EPI_ISL_487574	2020-05-22	2020-07-14	Europe / United Kingdom / England
EPI_ISL_486274	2020-04-30	2020-07-10	North America / USA / California / Orange County
EPI_ISL_484574	2020-04-12	2020-07-08	Europe / United Kingdom / Scotland
EPI_ISL_485974	2020-03-24	2020-07-10	North America / USA / Washington
EPI_ISL_487774	2020-05-03	2020-07-14	Europe / United Kingdom / Scotland
EPI_ISL_487974	2020-04-14	2020-07-14	Europe / United Kingdom / Scotland
EPI_ISL_489174	2020-04-28	2020-07-14	Europe / United Kingdom / Northern Ireland
EPI_ISL_490474	2020-05-17	2020-07-15	Europe / United Kingdom / England
EPI_ISL_491574	2020-03-31	2020-07-17	Europe / United Kingdom / Scotland
EPI_ISL_495274	2020-05-13	2020-07-22	Asia / India / Telangana / Hyderabad
EPI_ISL_494174	2020-06-08	2020-07-21	Europe / United Kingdom / Wales
EPI_ISL_491974	2020-05-15	2020-07-18	Asia / Oman / Muscat
EPI_ISL_495774	2020-05-14	2020-07-23	North America / USA / Washington / Yakima County
EPI_ISL_484974	2020-06-28	2020-07-08	North America / USA / Wisconsin / Dane County
EPI_ISL_490574	2020-04-17	2020-07-15	Europe / United Kingdom / England
EPI_ISL_497474	2020-06-05	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_497274	2020-06-20	2020-07-24	North America / USA / Washington / Snohomish County
EPI_ISL_492074	2020-06-19	2020-07-19	North America / USA / South Carolina / Richland County
EPI_ISL_494374	2020-04-03	2020-07-21	North America / USA / California
EPI_ISL_488474	2020-03-29	2020-07-14	Europe / United Kingdom / England
EPI_ISL_497574	2020-06-08	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_494474	2020-05-05	2020-07-21	North America / USA / California / San Diego County
EPI_ISL_485174	2020-04-16	2020-07-09	North America / USA / Louisiana / East Baton Rouge Parish
EPI_ISL_494674	2020-04-28	2020-07-22	North America / USA / California / San Diego County
EPI_ISL_491274	2020-06-14	2020-07-16	Europe / Portugal
EPI_ISL_492674	2020-04-12	2020-07-20	Europe / United Kingdom / England
EPI_ISL_490712	2020-05-14	2020-07-15	Europe / United Kingdom / Wales
EPI_ISL_497074	2020-06-16	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_496575	2020-05-21	2020-07-24	Asia / India / Maharashtra
EPI_ISL_495975	2020-05-26	2020-07-24	North America / USA / Washington / Yakima County
EPI_ISL_498012	2020-03-12	2020-07-26	Asia / South Korea
EPI_ISL_487875	2020-04-07	2020-07-14	Europe / United Kingdom / Scotland
EPI_ISL_488175	2020-04-24	2020-07-14	Europe / United Kingdom / England
EPI_ISL_488075	2020-04-28	2020-07-14	Europe / United Kingdom / England
EPI_ISL_488275	2020-04-21	2020-07-14	Europe / United Kingdom / England
EPI_ISL_487975	2020-04-04	2020-07-14	Europe / United Kingdom / Scotland
EPI_ISL_487775	2020-04-28	2020-07-14	Europe / United Kingdom / Scotland
EPI_ISL_489075	2020-05-07	2020-07-14	Europe / United Kingdom / England
EPI_ISL_495175	2020-06-04	2020-07-22	Asia / India / Telangana / Hyderabad
EPI_ISL_492575	2020-03-12	2020-07-20	Europe / United Kingdom / England
EPI_ISL_492475	2020-04-27	2020-07-20	Europe / United Kingdom / England
EPI_ISL_489275	2020-04-16	2020-07-14	Europe / United Kingdom / Northern Ireland
EPI_ISL_491275	2020-06-15	2020-07-16	Europe / Portugal
EPI_ISL_487575	2020-05-01	2020-07-14	Europe / United Kingdom / England
EPI_ISL_485375	2020-04-06	2020-07-09	North America / USA / Louisiana / East Baton Rouge Parish
EPI_ISL_493175	2020-01-26	2020-07-21	Asia / China / Hubei / Wuhan
EPI_ISL_488369	2020-04-23	2020-07-14	Europe / United Kingdom / England
EPI_ISL_497343	2020-06-02	2020-07-24	North America / USA / Washington / Yakima County
