Accession ID	Collection date	Submission date	Location
EPI_ISL_461476	2020-05-30	2020-06-06	North America / USA / Washington
EPI_ISL_456177	2020-03-17	2020-06-02	Oceania / New Zealand / Auckland
EPI_ISL_456377	2020-04-15	2020-06-02	Oceania / New Zealand / MidCentral
EPI_ISL_458377	2020-04-16	2020-06-04	Europe / United Kingdom / England
EPI_ISL_453477	2020-03-23	2020-05-27	Europe / United Kingdom / Northern Ireland
EPI_ISL_460078	2020-03-16	2020-06-05	North America / USA / Minnesota
EPI_ISL_453579	2020-04-25	2020-05-27	Europe / United Kingdom / England
EPI_ISL_455480	2020-04-07	2020-05-30	Europe / Serbia / Cacak
EPI_ISL_460080	2020-02-28	2020-06-05	Europe / Italy / Lombardy
EPI_ISL_454380	2020-04-01	2020-05-28	North America / USA / Pennsylvania / Allegheny County / Pittsburgh
EPI_ISL_450100	2020-03-13	2020-05-20	North America / USA / New York / Manhattan
EPI_ISL_451303	2020-03-04	2020-05-24	Europe / Italy / Lazio
EPI_ISL_452178	2020-04-19	2020-05-27	Asia / Taiwan / Taoyuan
EPI_ISL_452810	2020-04-04	2020-05-27	North America / USA / Virginia
EPI_ISL_457081	2020-04-16	2020-06-02	Europe / United Kingdom / England
EPI_ISL_457181	2020-04-01	2020-06-02	Europe / United Kingdom / England
EPI_ISL_459681	2020-03-25	2020-06-04	Europe / United Kingdom / Scotland
EPI_ISL_455152	2020-04-05	2020-05-29	Europe / Netherlands
EPI_ISL_453839	2020-03-25	2020-05-28	Europe / Portugal
EPI_ISL_455881	2020-03-07	2020-06-01	Europe / Sweden / Stockholm
EPI_ISL_454061	2020-03-18	2020-05-28	Europe / Portugal
EPI_ISL_455504	2020-02-05	2020-05-30	Asia / China / Jiangxi / Fuzhou
EPI_ISL_455460	2020-02-09	2020-05-30	Asia / China / Jiangxi / Yichun
EPI_ISL_462675	2020-04-29	2020-06-08	North America / USA / Michigan
EPI_ISL_456332	2020-04-01	2020-06-02	Oceania / New Zealand / Combined Wellington
EPI_ISL_454081	2020-03-19	2020-05-28	Europe / Portugal
EPI_ISL_457160	2020-04-06	2020-06-02	Europe / United Kingdom / England
EPI_ISL_457153	2020-04-10	2020-06-02	Europe / United Kingdom / England
EPI_ISL_457062	2020-04-14	2020-06-02	Europe / United Kingdom / England
EPI_ISL_460081	2020-02-24	2020-06-05	Europe / Italy / Lombardy
EPI_ISL_461111	2020-03-10	2020-06-06	Europe / Netherlands
EPI_ISL_462209	2020-03-22	2020-06-08	Europe / Belgium / Mol
EPI_ISL_450281	2020-04-22	2020-05-20	Europe / Russia / Saint Petersburg
EPI_ISL_461706	2020-03-27	2020-06-06	Europe / United Kingdom / Scotland
EPI_ISL_456781	2020-05-01	2020-06-02	Europe / United Kingdom / Scotland
EPI_ISL_454381	2020-04-01	2020-05-28	North America / USA / Pennsylvania / Allegheny County / Pittsburgh
EPI_ISL_457581	2020-05-02	2020-06-02	Europe / United Kingdom / England
EPI_ISL_451581	2020-04-01	2020-05-25	Oceania / Australia / New South Wales / Sydney
EPI_ISL_462681	2020-05-01	2020-06-08	North America / USA / Michigan
EPI_ISL_460382	2020-03-28	2020-05-26	North America / USA / Massachusetts
EPI_ISL_454282	2020-04-22	2020-05-28	Europe / Portugal
EPI_ISL_458982	2020-04-10	2020-06-04	Europe / United Kingdom / England
EPI_ISL_451082	2020-03-21	2020-05-23	Oceania / Australia / South Australia
EPI_ISL_457066	2020-04-08	2020-06-02	Europe / United Kingdom / England
EPI_ISL_458966	2020-04-10	2020-06-04	Europe / United Kingdom / England
EPI_ISL_460366	2020-03-07	2020-05-26	North America / USA / Massachusetts
EPI_ISL_460266	2020-03-07	2020-05-26	North America / USA / Massachusetts
EPI_ISL_462282	2020-03-19	2020-06-08	Asia / Singapore
EPI_ISL_461766	2020-04-23	2020-06-06	Europe / United Kingdom / England
EPI_ISL_458282	2020-04-21	2020-06-04	North America / USA / California / San Diego County
EPI_ISL_454735	2020-03-30	2020-05-28	North America / USA / Pennsylvania / Pittsburgh
EPI_ISL_451382	2020-01-25	2020-05-24	Asia / China / Sichuan
EPI_ISL_462382	2020-05-06	2020-06-08	Asia / Singapore
EPI_ISL_450066	2020-03-19	2020-05-19	North America / USA / New York / Manhattan
EPI_ISL_459982	2020-04-18	2020-06-05	Africa / Morocco
EPI_ISL_457382	2020-04-29	2020-06-02	Europe / United Kingdom / England
EPI_ISL_459966	2020-03-15	2020-06-05	Africa / Morocco
EPI_ISL_456383	2020-04-15	2020-06-02	Oceania / New Zealand / Auckland
EPI_ISL_454666	2020-04-14	2020-05-28	North America / USA / California / Santa Clara County
EPI_ISL_451266	2020-05-07	2020-05-24	North America / USA / Louisiana / Rapides Parish
EPI_ISL_453566	2020-04-24	2020-05-27	Europe / United Kingdom / England
EPI_ISL_461483	2020-05-27	2020-06-06	Asia / India / Gujarat / Ahmedabad
EPI_ISL_458766	2020-04-20	2020-06-04	Europe / United Kingdom / England
EPI_ISL_455766	2020-05-07	2020-06-01	Asia / India / Odisha
EPI_ISL_457566	2020-05-13	2020-06-02	Europe / United Kingdom / England
EPI_ISL_453866	2020-03-21	2020-05-28	Europe / Portugal
EPI_ISL_453183	2020-05-16	2020-05-27	Europe / United Kingdom / Scotland
EPI_ISL_455083	2020-04-06	2020-05-29	Oceania / Australia / New South Wales / Sydney
EPI_ISL_456066	2020-03-26	2020-06-01	North America / USA / New York / Brooklyn
EPI_ISL_454839	2020-03-31	2020-05-28	North America / USA / Pennsylvania / Pittsburgh
EPI_ISL_453766	2020-04-22	2020-05-27	Europe / United Kingdom / England
EPI_ISL_455966	2020-05-09	2020-06-01	Europe / Belgium / Liège
EPI_ISL_455866	2020-03-06	2020-06-01	Europe / Sweden / Stockholm
EPI_ISL_454452	2020-03-05	2020-05-28	Europe / Sweden / Stockholm
EPI_ISL_454440	2020-03-09	2020-05-28	Europe / Sweden / Halland
EPI_ISL_450828	2020-04-28	2020-05-22	Europe / Sweden / Uppsala
EPI_ISL_450824	2020-04-26	2020-05-22	Europe / Sweden / Uppsala
EPI_ISL_450813	2020-04-14	2020-05-22	Europe / Sweden / Kalmar
EPI_ISL_454267	2020-04-08	2020-05-28	Europe / Portugal
EPI_ISL_456167	2020-03-18	2020-06-02	Oceania / New Zealand / Southern
EPI_ISL_457167	2020-03-29	2020-06-02	Europe / United Kingdom / England
EPI_ISL_460440	2020-03-11	2020-05-26	North America / USA / Massachusetts
EPI_ISL_456367	2020-04-11	2020-06-02	Oceania / New Zealand / Canterbury
EPI_ISL_453467	2020-03-24	2020-05-27	Europe / United Kingdom / Northern Ireland
EPI_ISL_455867	2020-03-05	2020-06-01	Europe / Sweden / Stockholm
EPI_ISL_451267	2020-05-07	2020-05-24	North America / USA / Louisiana / Rapides Parish
EPI_ISL_454967	2020-03-20	2020-05-29	Asia / China / Hubei / Wuhan
EPI_ISL_462340	2020-04-07	2020-06-08	Asia / Singapore
EPI_ISL_458267	2020-04-10	2020-06-04	North America / USA / California / San Diego County
EPI_ISL_454367	2020-03-28	2020-05-28	North America / USA / Pennsylvania / Allegheny County / Pittsburgh
EPI_ISL_455667	2020-05-03	2020-06-01	Asia / India / West Bengal / South 24 Parganas
EPI_ISL_461167	2020-04-10	2020-06-06	Europe / Netherlands / Noord-Brabant
EPI_ISL_461667	2020-04-24	2020-06-06	Europe / United Kingdom / Scotland
EPI_ISL_450267	2020-04-21	2020-05-20	Europe / Russia / Saint Petersburg
EPI_ISL_453567	2020-04-26	2020-05-27	Europe / United Kingdom / England
EPI_ISL_454167	2020-03-23	2020-05-28	Europe / Portugal
EPI_ISL_451167	2020-04-01	2020-05-23	Europe / Belgium / Ghent
EPI_ISL_450167	2020-03-20	2020-05-20	North America / USA / New York / Brooklyn
EPI_ISL_450767	2020-03-30	2020-05-22	North America / USA / Minnesota
EPI_ISL_452067	2020-04-27	2020-05-26	Europe / Denmark
EPI_ISL_455768	2020-05-07	2020-06-01	Asia / India / Odisha
EPI_ISL_454468	2020-03-06	2020-05-28	Europe / Sweden / Stockholm
EPI_ISL_456268	2020-03-27	2020-06-02	Oceania / New Zealand / Southern
EPI_ISL_460168	2020-04-04	2020-05-26	North America / USA / Massachusetts
EPI_ISL_452518	2020-03-15	2020-05-27	Europe / Spain / Navarra / Cizur
EPI_ISL_450168	2020-03-20	2020-05-20	North America / USA / New York / Queens
EPI_ISL_457768	2020-03-14	2020-06-02	North America / USA / Maryland
EPI_ISL_455168	2020-04-08	2020-05-29	Europe / Netherlands
EPI_ISL_454668	2020-04-12	2020-05-28	North America / USA / California / Santa Clara County
EPI_ISL_458168	2020-03-28	2020-06-04	Europe / Belgium / Braine-l’Alleud
EPI_ISL_462468	2020-03-27	2020-06-08	Europe / Bosnia and Herzegovina / Bihac
EPI_ISL_458368	2020-04-15	2020-06-04	Europe / United Kingdom / England
EPI_ISL_454968	2020-03-02	2020-05-29	Asia / China / Hubei / Wuhan
EPI_ISL_458768	2020-03-30	2020-06-04	Europe / United Kingdom / England
EPI_ISL_459868	2020-03-24	2020-06-04	North America / Canada / Ontario
EPI_ISL_455868	2020-03-05	2020-06-01	Europe / Sweden / Stockholm
EPI_ISL_459468	2020-04-26	2020-06-04	Europe / United Kingdom / England
EPI_ISL_457368	2020-05-10	2020-06-02	Europe / United Kingdom / England
EPI_ISL_452241	2020-04-24	2020-05-27	Europe / Sweden / Halland
EPI_ISL_451741	2020-03-25	2020-05-25	Europe / Switzerland / Basel-Landschaft
EPI_ISL_459869	2020-03-26	2020-06-04	North America / Canada / Ontario
EPI_ISL_451769	2020-03-26	2020-05-25	Europe / Switzerland / Vaud
EPI_ISL_454769	2020-03-24	2020-05-29	Europe / Netherlands / Utrecht
EPI_ISL_454569	2020-04-26	2020-05-28	Asia / India / Maharashtra
EPI_ISL_455469	2020-05-12	2020-05-30	Europe / Romania / Bucuresti
EPI_ISL_461469	2020-05-29	2020-06-06	North America / USA / Washington
EPI_ISL_457069	2020-04-10	2020-06-02	Europe / United Kingdom / England
EPI_ISL_450069	2020-03-19	2020-05-19	North America / USA / New York / Brooklyn
EPI_ISL_453769	2020-04-22	2020-05-27	Europe / United Kingdom / England
EPI_ISL_457569	2020-05-17	2020-06-02	Europe / United Kingdom / England
EPI_ISL_460069	2020-03-15	2020-06-05	North America / USA / Minnesota
EPI_ISL_451369	2020-02-08	2020-05-24	Asia / China / Sichuan
EPI_ISL_452469	2020-03-09	2020-05-27	Europe / Spain / Andalusia / Puerto Santa Maria
EPI_ISL_453569	2020-04-25	2020-05-27	Europe / United Kingdom / England
EPI_ISL_455569	2020-05-08	2020-05-31	North America / USA / Wisconsin / Grant County
EPI_ISL_457469	2020-05-05	2020-06-02	Europe / United Kingdom / England
EPI_ISL_458769	2020-04-20	2020-06-04	Europe / United Kingdom / England
EPI_ISL_460269	2020-03-29	2020-05-26	North America / USA / Massachusetts
EPI_ISL_458770	2020-03-31	2020-06-04	Europe / United Kingdom / England
EPI_ISL_459370	2020-04-11	2020-06-04	Europe / United Kingdom / Northern Ireland
EPI_ISL_455269	2020-04-13	2020-05-29	Europe / Netherlands
EPI_ISL_458170	2020-03-28	2020-06-04	Europe / Belgium / Machelen
EPI_ISL_457670	2020-05-04	2020-06-02	Europe / United Kingdom / England
EPI_ISL_453870	2020-03-27	2020-05-28	Europe / Portugal
EPI_ISL_454670	2020-04-12	2020-05-28	North America / USA / California / Santa Clara County
EPI_ISL_455470	2020-05-14	2020-05-30	Europe / Romania / Bucuresti
EPI_ISL_454770	2020-03-25	2020-05-29	Europe / Netherlands / Utrecht
EPI_ISL_458070	2020-04-12	2020-06-03	Asia / India / Telangana / Nizamabad
EPI_ISL_456370	2020-04-11	2020-06-02	Oceania / New Zealand / Canterbury
EPI_ISL_451270	2020-05-06	2020-05-24	North America / USA / Louisiana / Bossier Parish
EPI_ISL_453770	2020-04-22	2020-05-27	Europe / United Kingdom / England
EPI_ISL_451870	2020-04-07	2020-05-25	Europe / Switzerland / Grisons
EPI_ISL_455170	2020-04-08	2020-05-29	Europe / Netherlands
EPI_ISL_456870	2020-05-11	2020-06-02	Europe / United Kingdom / Scotland
EPI_ISL_458270	2020-04-04	2020-06-04	North America / USA / California / San Diego County
EPI_ISL_462070	2020-05-18	2020-06-06	Europe / United Kingdom / England
EPI_ISL_462170	2020-03-26	2020-06-08	Europe / Belgium / Genval
EPI_ISL_458370	2020-04-15	2020-06-04	Europe / United Kingdom / England
EPI_ISL_451470	2020-03-20	2020-05-25	North America / USA / New York / Brooklyn
EPI_ISL_452070	2020-04-27	2020-05-26	Europe / Denmark
EPI_ISL_453070	2020-04-17	2020-05-27	Europe / United Kingdom / Scotland
EPI_ISL_460370	2020-04-06	2020-05-26	North America / USA / Massachusetts
EPI_ISL_461270	2020-04-25	2020-06-06	Europe / Netherlands / Zeeland
EPI_ISL_461670	2020-04-25	2020-06-06	Europe / United Kingdom / Scotland
EPI_ISL_461770	2020-05-14	2020-06-06	Europe / United Kingdom / England
EPI_ISL_450170	2020-03-20	2020-05-20	North America / USA / New York / Brooklyn
EPI_ISL_455970	2020-05-10	2020-06-01	Europe / Belgium / Liège
EPI_ISL_451970	2020-03-22	2020-05-26	Europe / Russia / Moscow
EPI_ISL_457370	2020-05-10	2020-06-02	Europe / United Kingdom / England
EPI_ISL_455770	2020-05-07	2020-06-01	Asia / India / Odisha
EPI_ISL_451770	2020-03-26	2020-05-25	Europe / Switzerland / Vaud
EPI_ISL_461441	2020-04-06	2020-06-06	North America / USA / Connecticut
EPI_ISL_450270	2020-04-21	2020-05-20	Europe / Russia / Saint Petersburg
EPI_ISL_460412	2020-04-03	2020-05-26	North America / USA / Massachusetts
EPI_ISL_455570	2020-05-10	2020-05-31	North America / USA / Minnesota / Fillmore County
EPI_ISL_460070	2020-03-18	2020-06-05	North America / USA / Minnesota
EPI_ISL_461771	2020-05-14	2020-06-06	Europe / United Kingdom / England
EPI_ISL_454471	2020-03-06	2020-05-28	Europe / Sweden / Stockholm
EPI_ISL_462471	2020-03-28	2020-06-08	Europe / Bosnia and Herzegovina / Ilijas
EPI_ISL_454771	2020-03-23	2020-05-29	Europe / Netherlands / Utrecht
EPI_ISL_450471	2020-03-19	2020-05-21	North America / USA / California / Santa Clara County
EPI_ISL_454271	2020-04-03	2020-05-28	Europe / Portugal
EPI_ISL_455471	2020-05-14	2020-05-30	Europe / Romania / Bucuresti
EPI_ISL_450442	2020-02-24	2020-04-29	Asia / China / Henan
EPI_ISL_451242	2020-05-08	2020-05-24	North America / USA / Louisiana / Caddo Parish
EPI_ISL_457142	2020-04-09	2020-06-02	Europe / United Kingdom / England
EPI_ISL_458971	2020-04-09	2020-06-04	Europe / United Kingdom / England
EPI_ISL_460371	2020-03-07	2020-05-26	North America / USA / Massachusetts
EPI_ISL_458371	2020-04-15	2020-06-04	Europe / United Kingdom / England
EPI_ISL_460171	2020-04-01	2020-05-26	North America / USA / Massachusetts
EPI_ISL_462171	2020-03-27	2020-06-08	Europe / Belgium / Poperinge
EPI_ISL_457342	2020-05-14	2020-06-02	Europe / United Kingdom / England
EPI_ISL_461342	2020-04-26	2020-06-06	Europe / Netherlands / Zuid-Holland
EPI_ISL_450771	2020-03-30	2020-05-22	North America / USA / Minnesota
EPI_ISL_452671	2020-03-26	2020-05-27	Europe / Spain / Basque Country / San Sebastian
EPI_ISL_461472	2020-05-29	2020-06-06	North America / USA / Washington
EPI_ISL_451872	2020-04-07	2020-05-25	Europe / Switzerland / Lucerne
EPI_ISL_460642	2020-04-07	2020-06-06	Europe / Netherlands / Friesland
EPI_ISL_455472	2020-05-13	2020-05-30	Europe / Romania / Buzau
EPI_ISL_460572	2020-04-29	2020-06-05	North America / USA / Michigan
EPI_ISL_452972	2020-05-11	2020-05-27	Europe / United Kingdom / England
EPI_ISL_452172	2020-04-16	2020-05-27	North America / USA / Utah
EPI_ISL_461272	2020-04-25	2020-06-06	Europe / Netherlands / Zeeland
EPI_ISL_451223	2020-04-29	2020-05-24	North America / USA / Louisiana / Caddo Parish
EPI_ISL_452272	2020-03-24	2020-05-27	North America / USA / Michigan
EPI_ISL_459572	2020-03-23	2020-06-04	Europe / United Kingdom / Scotland
EPI_ISL_462472	2020-04-01	2020-06-08	Europe / Bosnia and Herzegovina / DZ Vitez
EPI_ISL_460472	2020-03-11	2020-05-26	North America / USA / Massachusetts
EPI_ISL_459672	2020-03-26	2020-06-04	Europe / United Kingdom / Scotland
EPI_ISL_460172	2020-04-01	2020-05-26	North America / USA / Massachusetts
EPI_ISL_460672	2020-03-20	2020-06-06	Europe / Netherlands
EPI_ISL_452872	2020-05-13	2020-05-27	Europe / United Kingdom / England
EPI_ISL_454372	2020-03-31	2020-05-28	North America / USA / Pennsylvania / Allegheny County / Pittsburgh
EPI_ISL_454772	2020-03-26	2020-05-29	Europe / Netherlands / Utrecht
EPI_ISL_457672	2020-05-02	2020-06-02	Europe / United Kingdom / England
EPI_ISL_452372	2020-03-28	2020-05-27	Europe / Spain / Andalusia / Malaga
EPI_ISL_458772	2020-04-14	2020-06-04	Europe / United Kingdom / England
EPI_ISL_462072	2020-04-17	2020-06-06	Europe / United Kingdom / England
EPI_ISL_453172	2020-05-13	2020-05-27	Europe / United Kingdom / Scotland
EPI_ISL_460273	2020-03-28	2020-05-26	North America / USA / Massachusetts
EPI_ISL_455173	2020-04-08	2020-05-29	Europe / Netherlands
EPI_ISL_457243	2020-05-06	2020-06-02	Europe / United Kingdom / England
EPI_ISL_454473	2020-03-07	2020-05-28	Europe / Sweden / Stockholm
EPI_ISL_452573	2020-03-25	2020-05-27	Europe / Spain / Andalusia / Sevilla
EPI_ISL_455973	2020-05-10	2020-06-01	Europe / Belgium / Liège
EPI_ISL_462473	2020-03-29	2020-06-08	Europe / Bosnia and Herzegovina / Zepce
EPI_ISL_454773	2020-03-26	2020-05-29	Europe / Netherlands / Utrecht
EPI_ISL_456973	2020-03-30	2020-06-02	Europe / United Kingdom / Scotland
EPI_ISL_454973	2020-02-22	2020-05-29	Asia / China / Hubei / Wuhan
EPI_ISL_452816	2020-04-16	2020-05-27	North America / USA / Virginia
EPI_ISL_451773	2020-03-26	2020-05-25	Europe / Switzerland / Ticino
EPI_ISL_456773	2020-05-06	2020-06-02	Europe / United Kingdom / Scotland
EPI_ISL_458773	2020-04-13	2020-06-04	Europe / United Kingdom / England
EPI_ISL_458073	2020-04-20	2020-06-03	Asia / India / Telangana / Suryapet
EPI_ISL_454873	2020-03-03	2020-05-29	Europe / Sweden / Stockholm
EPI_ISL_455873	2020-03-04	2020-06-01	Europe / Sweden / Stockholm
EPI_ISL_453973	2020-04-03	2020-05-28	Europe / Portugal
EPI_ISL_451573	2020-04-04	2020-05-25	Oceania / Australia / New South Wales / Sydney
EPI_ISL_458474	2020-04-29	2020-06-04	Europe / United Kingdom / England
EPI_ISL_450474	2020-03-17	2020-05-21	North America / USA / California / Santa Clara County
EPI_ISL_454225	2020-03-15	2020-05-28	Europe / Portugal
EPI_ISL_459574	2020-03-24	2020-06-04	Europe / United Kingdom / Scotland
EPI_ISL_456174	2020-03-17	2020-06-02	Oceania / New Zealand / Auckland
EPI_ISL_456374	2020-04-10	2020-06-02	Oceania / New Zealand / Canterbury
EPI_ISL_457974	2020-03-14	2020-06-02	Asia / Oman / Muscat
EPI_ISL_458974	2020-04-09	2020-06-04	Europe / United Kingdom / England
EPI_ISL_460574	2020-05-15	2020-06-05	North America / USA / Michigan
EPI_ISL_456974	2020-05-17	2020-06-02	Europe / United Kingdom / Scotland
EPI_ISL_454874	2020-03-04	2020-05-29	Europe / Sweden / Stockholm
EPI_ISL_461474	2020-05-29	2020-06-06	North America / USA / Washington
EPI_ISL_454174	2020-03-31	2020-05-28	Europe / Portugal
EPI_ISL_455574	2020-05-10	2020-05-31	North America / USA / Wisconsin / Trempealeau County
EPI_ISL_462474	2020-03-29	2020-06-08	Europe / Bosnia and Herzegovina / Gornji Vakuf
EPI_ISL_451474	2020-03-26	2020-05-25	North America / USA / New Jersey
EPI_ISL_457274	2020-04-17	2020-06-02	Europe / United Kingdom / England
EPI_ISL_452974	2020-05-11	2020-05-27	Europe / United Kingdom / England
EPI_ISL_455874	2020-03-07	2020-06-01	Europe / Sweden / Stockholm
EPI_ISL_456874	2020-05-12	2020-06-02	Europe / United Kingdom / Scotland
EPI_ISL_454974	2020-02-17	2020-05-29	Asia / China / Hubei / Wuhan
EPI_ISL_451874	2020-04-07	2020-05-25	Europe / Switzerland / Basel-Stadt
EPI_ISL_451374	2020-01-31	2020-05-24	Asia / China / Sichuan
EPI_ISL_451443	2020-03-26	2020-05-25	North America / USA / New York / Nassau County
EPI_ISL_451574	2020-03-26	2020-05-25	Oceania / Australia / New South Wales / Sydney
EPI_ISL_450175	2020-04-04	2020-05-20	North America / USA / Louisiana / New Orleans
EPI_ISL_456675	2020-05-05	2020-06-02	Europe / United Kingdom / England
EPI_ISL_457275	2020-04-17	2020-06-02	Europe / United Kingdom / England
EPI_ISL_459875	2020-03-27	2020-06-04	North America / Canada / Ontario
EPI_ISL_451275	2020-05-07	2020-05-24	North America / USA / Louisiana / Caddo Parish
EPI_ISL_461575	2020-05-26	2020-06-06	Europe / United Kingdom / England
EPI_ISL_454575	2020-05-09	2020-05-28	Asia / Kazakhstan / Nur-Sultan
EPI_ISL_456375	2020-04-08	2020-06-02	Oceania / New Zealand / Canterbury
EPI_ISL_458375	2020-04-15	2020-06-04	Europe / United Kingdom / England
EPI_ISL_460275	2020-03-19	2020-05-26	North America / USA / Massachusetts
EPI_ISL_461343	2020-04-29	2020-06-06	Europe / Netherlands / Zuid-Holland
EPI_ISL_455875	2020-03-06	2020-06-01	Europe / Sweden / Stockholm
EPI_ISL_458075	2020-04-15	2020-06-03	Asia / India / Telangana / Hyderabad
EPI_ISL_453975	2020-04-03	2020-05-28	Europe / Portugal
EPI_ISL_461975	2020-05-12	2020-06-06	Europe / United Kingdom / England
EPI_ISL_458175	2020-03-28	2020-06-04	Europe / Belgium / Laken
EPI_ISL_453943	2020-03-31	2020-05-28	Europe / Portugal
EPI_ISL_455343	2020-03-03	2020-05-29	Europe / Spain / La Rioja
EPI_ISL_456043	2020-03-27	2020-06-01	North America / USA / New York / Brooklyn
EPI_ISL_454775	2020-04-01	2020-05-29	Europe / Netherlands / Utrecht
EPI_ISL_455475	2020-05-14	2020-05-30	Europe / Romania / Arges
EPI_ISL_452827	2020-04-20	2020-05-27	North America / USA / Virginia
EPI_ISL_455212	2020-03-21	2020-05-29	Europe / Netherlands
EPI_ISL_455175	2020-04-08	2020-05-29	Europe / Netherlands
EPI_ISL_455375	2020-02-11	2020-05-29	Asia / China / Hubei / Wuhan
EPI_ISL_460075	2020-03-15	2020-06-05	North America / USA / Minnesota
EPI_ISL_456875	2020-05-12	2020-06-02	Europe / United Kingdom / Scotland
EPI_ISL_454975	2020-03-01	2020-05-29	Asia / China / Hubei / Wuhan
EPI_ISL_456975	2020-05-17	2020-06-02	Europe / United Kingdom / Scotland
EPI_ISL_454543	2020-03-31	2020-05-28	Asia / India / Maharashtra
EPI_ISL_458275	2020-04-07	2020-06-04	North America / USA / California / San Diego County
EPI_ISL_461075	2020-05-03	2020-06-06	Europe / Netherlands
EPI_ISL_462375	2020-04-09	2020-06-08	Asia / Singapore
EPI_ISL_456175	2020-03-17	2020-06-02	Oceania / New Zealand / Auckland
EPI_ISL_455075	2020-03-25	2020-05-29	Oceania / Australia / New South Wales / Sydney
EPI_ISL_451175	2020-04-07	2020-05-23	Europe / Belgium / Ghent
EPI_ISL_460943	2020-04-28	2020-06-06	Europe / Netherlands / Gelderland
EPI_ISL_454475	2020-03-06	2020-05-28	Europe / Sweden / Stockholm
EPI_ISL_457144	2020-03-25	2020-06-02	Europe / United Kingdom / England
EPI_ISL_458244	2020-04-29	2020-06-04	North America / USA / California / San Diego County
EPI_ISL_459975	2020-03-21	2020-06-05	Africa / Morocco
EPI_ISL_450775	2020-03-30	2020-05-22	North America / USA / Minnesota
EPI_ISL_454476	2020-03-10	2020-05-28	Europe / Sweden / Stockholm
EPI_ISL_462376	2020-03-21	2020-06-08	Asia / Singapore
EPI_ISL_453676	2020-04-28	2020-05-27	Europe / United Kingdom / England
EPI_ISL_457076	2020-04-12	2020-06-02	Europe / United Kingdom / England
EPI_ISL_456376	2020-04-05	2020-06-02	Oceania / New Zealand / Counties Manukau
EPI_ISL_456276	2020-03-30	2020-06-02	Oceania / New Zealand / Southern
EPI_ISL_458976	2020-04-10	2020-06-04	Europe / United Kingdom / England
EPI_ISL_458676	2020-04-01	2020-06-04	Europe / United Kingdom / England
EPI_ISL_458576	2020-05-08	2020-06-04	Europe / United Kingdom / England
EPI_ISL_460376	2020-03-28	2020-05-26	North America / USA / Massachusetts
EPI_ISL_457412	2020-05-01	2020-06-02	Europe / United Kingdom / England
