Accession ID	Collection date	Submission date	Location
EPI_ISL_537569	2020-03-17	2020-09-16	North America / USA / California / Los Angeles County
EPI_ISL_544369	2020-06-22	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_556176	2020-06-20	2020-09-28	Europe / United Kingdom / England
EPI_ISL_555969	2020-06-18	2020-09-28	Europe / United Kingdom / England
EPI_ISL_543470	2020-06-18	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_556470	2020-06-11	2020-09-28	Europe / United Kingdom / England
EPI_ISL_542779	2020-04-16	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_555370	2020-06-09	2020-09-28	Europe / United Kingdom / England
EPI_ISL_547470	2020-03-13	2020-09-24	Europe / Netherlands / Limburg
EPI_ISL_542771	2020-05-01	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_545871	2020-04-03	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_546471	2020-04-18	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_554371	2020-06-08	2020-09-28	Europe / United Kingdom / England
EPI_ISL_555371	2020-06-11	2020-09-28	Europe / United Kingdom / Wales
EPI_ISL_555271	2020-06-15	2020-09-28	Europe / United Kingdom / England
EPI_ISL_553371	2020-06-12	2020-09-28	Europe / United Kingdom / England
EPI_ISL_548481	2020-06-04	2020-09-26	North America / USA / California / Ventura County
EPI_ISL_544572	2020-06-26	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_555372	2020-06-17	2020-09-28	Europe / United Kingdom / England
EPI_ISL_541672	2020-06-26	2020-09-21	North America / USA / South Carolina / Horry County
EPI_ISL_538472	2020-04-02	2020-09-17	Asia / Singapore
EPI_ISL_545672	2020-06-30	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_556483	2020-06-11	2020-09-28	Europe / United Kingdom / England
EPI_ISL_554172	2020-06-13	2020-09-28	Europe / United Kingdom / England
EPI_ISL_547485	2020-03-27	2020-09-24	Europe / Netherlands / Noord-Brabant
EPI_ISL_541673	2020-06-26	2020-09-21	North America / USA / South Carolina / Horry County
EPI_ISL_556988	2020-06-24	2020-09-28	Europe / United Kingdom / England
EPI_ISL_544188	2020-06-13	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_545073	2020-05-13	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_542573	2020-04-01	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_543691	2020-06-19	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_538774	2020-04-09	2020-09-17	Europe / United Kingdom / England
EPI_ISL_553775	2020-06-08	2020-09-28	Europe / United Kingdom / England
EPI_ISL_554875	2020-06-17	2020-09-28	Europe / United Kingdom / England
EPI_ISL_537593	2020-04-01	2020-09-16	North America / USA / California / Los Angeles County
EPI_ISL_547375	2020-06-24	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_538975	2020-03-26	2020-09-17	Europe / United Kingdom / England
EPI_ISL_555193	2020-06-15	2020-09-28	Europe / United Kingdom / England
EPI_ISL_541847	2020-04-19	2020-09-23	Europe / Lithuania / Marijampoles apskritis
EPI_ISL_542675	2020-04-12	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_554994	2020-06-11	2020-09-28	Europe / United Kingdom / England
EPI_ISL_541375	2020-03-12	2020-09-22	South America / Brazil / Sergipe / Aracaju
EPI_ISL_552976	2020-06-23	2020-09-28	Europe / United Kingdom / England
EPI_ISL_555195	2020-06-16	2020-09-28	Europe / United Kingdom / England
EPI_ISL_538476	2020-04-04	2020-09-17	Asia / Singapore
EPI_ISL_556376	2020-06-17	2020-09-28	Europe / United Kingdom / England
EPI_ISL_546776	2020-06-26	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_543576	2020-06-17	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_554376	2020-06-08	2020-09-28	Europe / United Kingdom / England
EPI_ISL_555476	2020-06-09	2020-09-28	Europe / United Kingdom / England
EPI_ISL_543876	2020-06-08	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_539076	2020-04-03	2020-09-17	Europe / United Kingdom / England
EPI_ISL_555677	2020-06-10	2020-09-28	Europe / United Kingdom / Wales
EPI_ISL_545377	2020-06-01	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_542397	2020-03-20	2020-09-23	Europe / Italy / Lombardy
EPI_ISL_541777	2020-03-25	2020-09-23	Europe / United Kingdom / England
EPI_ISL_555798	2020-06-15	2020-09-28	Europe / United Kingdom / Wales
EPI_ISL_555898	2020-06-15	2020-09-28	Europe / United Kingdom / England
EPI_ISL_554477	2020-06-13	2020-09-28	Europe / United Kingdom / England
EPI_ISL_545177	2020-05-23	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_553677	2020-06-11	2020-09-28	Europe / United Kingdom / England
EPI_ISL_553977	2020-06-09	2020-09-28	Europe / United Kingdom / England
EPI_ISL_544077	2020-06-12	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_541877	2020-04-18	2020-09-23	Europe / Lithuania / Marijampoles apskritis
EPI_ISL_546477	2020-06-28	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_541378	2020-04-26	2020-09-22	South America / Brazil / Sergipe / Estancia
EPI_ISL_553478	2020-06-12	2020-09-28	Europe / United Kingdom / England
EPI_ISL_541678	2020-06-26	2020-09-21	North America / USA / South Carolina / Horry County
EPI_ISL_555058	2020-06-20	2020-09-28	Europe / United Kingdom / England
EPI_ISL_555071	2020-06-20	2020-09-28	Europe / United Kingdom / England
EPI_ISL_541878	2020-03-20	2020-09-23	Europe / Spain / Madrid / Madrid
EPI_ISL_547178	2020-06-30	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_539779	2020-04-08	2020-09-19	Europe / Czech Republic / Moravian-Silesian Region / Cesky Tesin
EPI_ISL_546499	2020-06-28	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_556379	2020-06-11	2020-09-28	Europe / United Kingdom / England
EPI_ISL_544879	2020-06-24	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_545079	2020-05-07	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_544479	2020-04-01	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_553679	2020-06-11	2020-09-28	Europe / United Kingdom / England
EPI_ISL_538979	2020-04-01	2020-09-17	Europe / United Kingdom / England
EPI_ISL_546480	2020-06-28	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_557080	2020-06-25	2020-09-28	Europe / United Kingdom / England
EPI_ISL_543580	2020-06-17	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_554380	2020-06-12	2020-09-28	Europe / United Kingdom / England
EPI_ISL_545780	2020-04-08	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_541852	2020-04-06	2020-09-23	Europe / Lithuania / Alytaus apskritis
EPI_ISL_542380	2020-03-27	2020-09-23	Europe / Italy / Lombardy
EPI_ISL_542580	2020-04-18	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_554480	2020-06-13	2020-09-28	Europe / United Kingdom / England
EPI_ISL_556381	2020-06-11	2020-09-28	Europe / United Kingdom / England
EPI_ISL_552881	2020-06-21	2020-09-28	Europe / United Kingdom / England
EPI_ISL_537481	2020-04-10	2020-09-16	North America / USA / California / Los Angeles County
EPI_ISL_538481	2020-04-06	2020-09-17	Asia / Singapore
EPI_ISL_553581	2020-06-12	2020-09-28	Europe / United Kingdom / England
EPI_ISL_553681	2020-06-11	2020-09-28	Europe / United Kingdom / England
EPI_ISL_544081	2020-06-13	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_553881	2020-06-08	2020-09-28	Europe / United Kingdom / England
EPI_ISL_540981	2020-06-17	2020-09-22	South America / Peru / Lima / Lima
EPI_ISL_541082	2020-06-10	2020-09-22	Europe / Czech Republic / Prague / Kvetnice
EPI_ISL_541335	2020-05-13	2020-09-22	Europe / Czech Republic / Prague / Sedlec
EPI_ISL_543582	2020-06-17	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_555566	2020-06-16	2020-09-28	Europe / United Kingdom / England
EPI_ISL_552882	2020-06-22	2020-09-28	Europe / United Kingdom / England
EPI_ISL_543166	2020-06-16	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_555782	2020-06-11	2020-09-28	Europe / United Kingdom / England
EPI_ISL_553666	2020-06-09	2020-09-28	Europe / United Kingdom / England
EPI_ISL_546066	2020-06-26	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_553966	2020-06-08	2020-09-28	Europe / United Kingdom / England
EPI_ISL_540966	2020-06-17	2020-09-22	South America / Peru / Lima / Lima
EPI_ISL_545083	2020-05-09	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_552866	2020-06-22	2020-09-28	Europe / United Kingdom / England
EPI_ISL_554683	2020-06-13	2020-09-28	Europe / United Kingdom / England
EPI_ISL_538383	2020-04-10	2020-09-16	North America / Canada / Ontario
EPI_ISL_543583	2020-06-17	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_553783	2020-06-13	2020-09-28	Europe / United Kingdom / England
EPI_ISL_548966	2020-04-23	2020-09-28	Asia / United Arab Emirates / Dubai
EPI_ISL_542883	2020-05-05	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_543483	2020-06-18	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_539166	2020-03-26	2020-09-17	Europe / United Kingdom / England
EPI_ISL_538483	2020-04-06	2020-09-17	Asia / Singapore
EPI_ISL_545066	2020-05-19	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_555183	2020-06-16	2020-09-28	Europe / United Kingdom / England
EPI_ISL_544884	2020-06-23	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_555284	2020-06-17	2020-09-28	Europe / United Kingdom / England
EPI_ISL_537466	2020-03-28	2020-09-16	Europe / Spain / La Rioja / Logrono
EPI_ISL_545466	2020-06-04	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_555366	2020-06-16	2020-09-28	Europe / United Kingdom / England
EPI_ISL_542666	2020-04-21	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_544666	2020-06-18	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_545566	2020-06-08	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_541866	2020-04-09	2020-09-23	Europe / Lithuania / Marijampoles apskritis
EPI_ISL_555066	2020-06-20	2020-09-28	Europe / United Kingdom / England
EPI_ISL_538766	2020-03-24	2020-09-17	Europe / United Kingdom / England
EPI_ISL_543266	2020-06-16	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_544766	2020-06-26	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_546966	2020-06-19	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_551567	2020-06-24	2020-09-28	Europe / United Kingdom / England
EPI_ISL_554967	2020-06-13	2020-09-28	Europe / United Kingdom / England
EPI_ISL_555867	2020-06-15	2020-09-28	Europe / United Kingdom / England
EPI_ISL_551540	2020-06-23	2020-09-28	Europe / United Kingdom / England
EPI_ISL_553740	2020-06-12	2020-09-28	Europe / United Kingdom / England
EPI_ISL_553840	2020-06-08	2020-09-28	Europe / United Kingdom / England
EPI_ISL_555240	2020-06-18	2020-09-28	Europe / United Kingdom / England
EPI_ISL_543667	2020-06-19	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_543367	2020-06-17	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_554267	2020-06-07	2020-09-28	Europe / United Kingdom / England
EPI_ISL_544367	2020-06-20	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_543467	2020-06-18	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_548367	2020-03-09	2020-09-26	North America / USA / California / Ventura County
EPI_ISL_556467	2020-06-14	2020-09-28	Europe / United Kingdom / England
EPI_ISL_555567	2020-06-17	2020-09-28	Europe / United Kingdom / England
EPI_ISL_541340	2020-03-17	2020-09-22	South America / Brazil / Parana / Cianorte
EPI_ISL_543940	2020-05-30	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_544040	2020-06-10	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_544640	2020-06-21	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_553967	2020-06-12	2020-09-28	Europe / United Kingdom / England
EPI_ISL_539540	2020-05-21	2020-09-18	Europe / Spain / Catalunya
EPI_ISL_546240	2020-06-25	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_546740	2020-06-29	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_547140	2020-04-07	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_543267	2020-06-16	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_537467	2020-04-10	2020-09-16	North America / USA / California / Los Angeles County
EPI_ISL_540967	2020-06-16	2020-09-22	South America / Peru / Callao / Callao
EPI_ISL_542267	2020-03-01	2020-09-23	Europe / Italy / Lombardy
EPI_ISL_543567	2020-06-18	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_544567	2020-06-18	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_545867	2020-04-01	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_541367	2020-04-29	2020-09-22	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_544867	2020-06-24	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_546667	2020-06-29	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_554867	2020-06-12	2020-09-28	Europe / United Kingdom / England
EPI_ISL_555467	2020-06-09	2020-09-28	Europe / United Kingdom / England
EPI_ISL_554567	2020-06-12	2020-09-28	Europe / United Kingdom / England
EPI_ISL_551467	2020-06-22	2020-09-28	Europe / United Kingdom / England
EPI_ISL_557067	2020-06-25	2020-09-28	Europe / United Kingdom / England
EPI_ISL_551367	2020-06-24	2020-09-28	Europe / United Kingdom / England
EPI_ISL_542567	2020-04-21	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_546967	2020-06-19	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_546067	2020-06-26	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_538967	2020-04-08	2020-09-17	Europe / United Kingdom / England
EPI_ISL_546968	2020-06-26	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_551368	2020-06-24	2020-09-28	Europe / United Kingdom / England
EPI_ISL_545911	2020-04-04	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_538468	2020-04-01	2020-09-17	Asia / Singapore
EPI_ISL_543768	2020-06-22	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_544768	2020-06-25	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_538268	2020-03-09	2020-09-16	North America / USA / Maryland
EPI_ISL_542368	2020-03-23	2020-09-23	Europe / Italy / Lombardy
EPI_ISL_543568	2020-06-17	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_544568	2020-06-21	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_545468	2020-06-03	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_545868	2020-04-05	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_546868	2020-04-02	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_554568	2020-06-14	2020-09-28	Europe / United Kingdom / England
EPI_ISL_553768	2020-06-08	2020-09-28	Europe / United Kingdom / England
EPI_ISL_553668	2020-06-11	2020-09-28	Europe / United Kingdom / England
EPI_ISL_552868	2020-06-23	2020-09-28	Europe / United Kingdom / England
EPI_ISL_541368	2020-04-30	2020-09-22	South America / Brazil / Rio de Janeiro / Niteroi
EPI_ISL_545168	2020-05-20	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_552968	2020-06-22	2020-09-28	Europe / United Kingdom / England
EPI_ISL_554468	2020-06-14	2020-09-28	Europe / United Kingdom / England
EPI_ISL_538269	2020-06-06	2020-09-16	North America / USA / Maryland
EPI_ISL_546541	2020-06-29	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_546741	2020-06-29	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_545869	2020-04-03	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_541769	2020-03-27	2020-09-23	Europe / United Kingdom / England
EPI_ISL_545569	2020-06-08	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_542841	2020-05-13	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_543641	2020-06-16	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_546011	2020-06-27	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_544541	2020-06-22	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_553369	2020-06-13	2020-09-28	Europe / United Kingdom / England
EPI_ISL_543569	2020-06-17	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_553469	2020-06-11	2020-09-28	Europe / United Kingdom / England
EPI_ISL_553869	2020-06-08	2020-09-28	Europe / United Kingdom / England
EPI_ISL_538369	2020-04-05	2020-09-16	North America / Canada / Ontario
EPI_ISL_542769	2020-04-24	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_553569	2020-06-12	2020-09-28	Europe / United Kingdom / England
EPI_ISL_546569	2020-06-29	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_543969	2020-06-10	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_547169	2020-06-30	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_546669	2020-06-29	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_539169	2020-03-28	2020-09-17	Europe / United Kingdom / England
EPI_ISL_554269	2020-06-10	2020-09-28	Europe / United Kingdom / England
EPI_ISL_543369	2020-06-17	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_538469	2020-04-02	2020-09-17	Asia / Singapore
EPI_ISL_546869	2020-06-26	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_554369	2020-06-12	2020-09-28	Europe / United Kingdom / England
EPI_ISL_547069	2020-04-02	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_545169	2020-05-23	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_545269	2020-05-29	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_555169	2020-06-17	2020-09-28	Europe / United Kingdom / England
EPI_ISL_555069	2020-06-16	2020-09-28	Europe / United Kingdom / England
EPI_ISL_555869	2020-06-18	2020-09-28	Europe / United Kingdom / England
EPI_ISL_546769	2020-06-26	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_556320	2020-06-15	2020-09-28	Europe / United Kingdom / England
EPI_ISL_555469	2020-06-10	2020-09-28	Europe / United Kingdom / England
EPI_ISL_538769	2020-03-24	2020-09-17	Europe / United Kingdom / England
EPI_ISL_543070	2020-06-15	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_544570	2020-06-22	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_548970	2020-04-23	2020-09-28	Asia / United Arab Emirates / Dubai
EPI_ISL_555670	2020-06-19	2020-09-28	Europe / United Kingdom / England
EPI_ISL_554770	2020-06-09	2020-09-28	Europe / United Kingdom / England
EPI_ISL_557070	2020-06-24	2020-09-28	Europe / United Kingdom / England
EPI_ISL_556170	2020-06-21	2020-09-28	Europe / United Kingdom / England
EPI_ISL_553770	2020-06-12	2020-09-28	Europe / United Kingdom / Wales
EPI_ISL_542182	2020-03-21	2020-09-23	Europe / Italy / Lombardy
EPI_ISL_554270	2020-06-13	2020-09-28	Europe / United Kingdom / England
EPI_ISL_552870	2020-06-22	2020-09-28	Europe / United Kingdom / England
EPI_ISL_544770	2020-06-29	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_547570	2020-04-30	2020-09-24	South America / Brazil / Sao Paulo / Sao Paulo
EPI_ISL_538270	2020-06-05	2020-09-16	North America / USA / Maryland
EPI_ISL_538770	2020-04-10	2020-09-17	Europe / United Kingdom / England
EPI_ISL_543970	2020-06-10	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_556070	2020-06-15	2020-09-28	Europe / United Kingdom / England
EPI_ISL_553370	2020-06-12	2020-09-28	Europe / United Kingdom / England
EPI_ISL_538470	2020-04-02	2020-09-17	Asia / Singapore
EPI_ISL_539570	2020-03-09	2020-09-18	Europe / Spain / Navarra
EPI_ISL_546870	2020-06-25	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_547170	2020-06-28	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_555870	2020-06-18	2020-09-28	Europe / United Kingdom / England
EPI_ISL_540970	2020-06-17	2020-09-22	South America / Peru / Callao / Callao
EPI_ISL_556370	2020-06-11	2020-09-28	Europe / United Kingdom / England
EPI_ISL_545570	2020-06-08	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_554870	2020-06-17	2020-09-28	Europe / United Kingdom / England
EPI_ISL_554370	2020-06-14	2020-09-28	Europe / United Kingdom / England
EPI_ISL_545170	2020-05-21	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_551370	2020-06-22	2020-09-28	Europe / United Kingdom / England
EPI_ISL_555270	2020-06-16	2020-09-28	Europe / United Kingdom / Wales
EPI_ISL_544012	2020-06-11	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_543670	2020-06-19	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_545870	2020-04-03	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_553870	2020-06-14	2020-09-28	Europe / United Kingdom / England
EPI_ISL_547112	2020-06-30	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_546312	2020-06-25	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_544270	2020-06-22	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_540971	2020-06-17	2020-09-22	South America / Peru / Lima / Lima
EPI_ISL_554771	2020-06-07	2020-09-28	Europe / United Kingdom / England
EPI_ISL_545671	2020-06-30	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_552842	2020-06-21	2020-09-28	Europe / United Kingdom / England
EPI_ISL_543371	2020-06-18	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_545171	2020-05-23	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_545271	2020-05-29	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_548471	2020-06-04	2020-09-26	North America / USA / California / Ventura County
EPI_ISL_538471	2020-04-02	2020-09-17	Asia / Singapore
EPI_ISL_541871	2020-04-14	2020-09-23	Europe / Lithuania / Marijampoles apskritis
EPI_ISL_542871	2020-05-13	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_543571	2020-06-17	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_553771	2020-06-08	2020-09-28	Europe / United Kingdom / England
EPI_ISL_553671	2020-06-11	2020-09-28	Europe / United Kingdom / England
EPI_ISL_552871	2020-06-22	2020-09-28	Europe / United Kingdom / England
EPI_ISL_545071	2020-05-12	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_553271	2020-06-23	2020-09-28	Europe / United Kingdom / England
EPI_ISL_538271	2020-06-05	2020-09-16	North America / USA / Maryland
EPI_ISL_551571	2020-06-24	2020-09-28	Europe / United Kingdom / England
EPI_ISL_537471	2020-04-07	2020-09-16	North America / USA / California / Los Angeles County
EPI_ISL_553672	2020-06-11	2020-09-28	Europe / United Kingdom / England
EPI_ISL_538771	2020-04-09	2020-09-17	Europe / United Kingdom / England
EPI_ISL_541872	2020-04-14	2020-09-23	Europe / Lithuania / Marijampoles apskritis
EPI_ISL_543872	2020-06-09	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_546642	2020-06-29	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_554872	2020-06-16	2020-09-28	Europe / United Kingdom / England
EPI_ISL_544642	2020-06-19	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_542772	2020-05-03	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_544042	2020-06-11	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_546742	2020-06-29	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_555442	2020-06-13	2020-09-28	Europe / United Kingdom / England
EPI_ISL_546572	2020-06-29	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_555972	2020-06-19	2020-09-28	Europe / United Kingdom / England
EPI_ISL_538272	2020-06-05	2020-09-16	North America / USA / Maryland
EPI_ISL_553372	2020-06-16	2020-09-28	Europe / United Kingdom / England
EPI_ISL_551372	2020-06-22	2020-09-28	Europe / United Kingdom / England
EPI_ISL_553872	2020-06-08	2020-09-28	Europe / United Kingdom / England
EPI_ISL_542572	2020-04-03	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_544672	2020-06-24	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_538772	2020-04-10	2020-09-17	Europe / United Kingdom / England
EPI_ISL_547672	2020-06-19	2020-09-24	North America / USA / Wisconsin / Vernon County
EPI_ISL_542172	2020-03-21	2020-09-23	Europe / Italy / Lombardy
EPI_ISL_539572	2020-03-09	2020-09-18	Europe / Spain / Navarra
EPI_ISL_542742	2020-04-13	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_544242	2020-06-22	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_556072	2020-06-15	2020-09-28	Europe / United Kingdom / Wales
EPI_ISL_546842	2020-06-25	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_554972	2020-06-16	2020-09-28	Europe / United Kingdom / Wales
EPI_ISL_553772	2020-06-08	2020-09-28	Europe / United Kingdom / England
EPI_ISL_542872	2020-05-14	2020-09-23	North America / USA / Texas / Houston
EPI_ISL_544872	2020-06-26	2020-09-24	North America / USA / Texas / Houston
EPI_ISL_546372	2020-06-28	2020-09-24	North America / USA / Texas / Houston
