Accession ID	Collection date	Submission date	Location
EPI_ISL_1494717	2020-05-20	2021-04-07	North America / Mexico / San Luis Potosi
EPI_ISL_1476840	2020-04-02	2021-04-05	Europe / United Kingdom / England
EPI_ISL_1490168	2020-06-10	2021-04-06	Asia / South Korea
EPI_ISL_983363	2020-05-29	2021-02-12	North America / USA / Kansas
EPI_ISL_1494074	2020-05-11	2021-04-07	North America / USA / Illinois / Clinton County
EPI_ISL_1494075	2020-05-11	2021-04-07	North America / USA / Illinois / Clinton County
EPI_ISL_1469819	2020-06-24	2021-04-04	South America / Brazil / Rio Grande do Sul / Canoas
EPI_ISL_1138479	2020-05-02	2021-03-04	North America / USA / Illinois / Perry County
EPI_ISL_1494108	2020-05-07	2021-04-07	North America / USA / Illinois / Cook County
EPI_ISL_1494131	2020-05-07	2021-04-07	North America / USA / Illinois / Cook County
EPI_ISL_1494128	2020-05-07	2021-04-07	North America / USA / Illinois / Cook County
EPI_ISL_1492446	2020-03-25	2021-04-06	North America / USA / Florida
EPI_ISL_1382973	2020-03-25	2021-03-28	Europe / Spain / Navarra
EPI_ISL_1494274	2020-05-07	2021-04-07	North America / USA / Illinois / Kankakee County
EPI_ISL_1494239	2020-05-21	2021-04-07	North America / USA / Illinois / Jackson County
EPI_ISL_1494235	2020-05-18	2021-04-07	North America / USA / Illinois / Jackson County
EPI_ISL_1017469	2020-05-21	2021-02-18	North America / USA / Oregon
EPI_ISL_1181769	2020-02-25	2021-03-08	Europe / Italy / Veneto
EPI_ISL_1494434	2020-05-28	2021-04-07	North America / USA / Illinois / Sangamon County
EPI_ISL_1241274	2020-03-15	2021-03-15	North America / Canada / Quebec
EPI_ISL_1500086	2020-03-18	2021-04-07	Africa / Togo / Lome / Golfe
EPI_ISL_1499572	2020-04-20	2021-04-07	Europe / Italy / Lombardy
EPI_ISL_1494475	2020-05-11	2021-04-07	North America / USA / Illinois / Union County
EPI_ISL_1500450	2020-05-21	2021-04-07	North America / USA / Kansas
EPI_ISL_1240669	2020-05-02	2021-03-14	Europe / Finland / Uusimaa
EPI_ISL_1017669	2020-04-08	2021-02-18	North America / USA / Massachusetts
EPI_ISL_1476769	2020-04-04	2021-04-05	Europe / United Kingdom / England
EPI_ISL_1383169	2020-03-22	2021-03-28	Europe / Spain / Navarra
EPI_ISL_954439	2020-04-10	2021-02-08	North America / Canada / Quebec
EPI_ISL_954739	2020-04-01	2021-02-08	North America / Canada / Quebec
EPI_ISL_954569	2020-04-06	2021-02-08	North America / Canada / Quebec
EPI_ISL_1015214	2020-03-06	2021-02-17	Europe / France / Ile-de-France
EPI_ISL_1502821	2020-03-27	2021-04-08	North America / Panama / Metropolitana
EPI_ISL_1502823	2020-04-01	2021-04-08	North America / Panama / Veraguas
EPI_ISL_1502822	2020-03-28	2021-04-08	North America / Panama / Panama Oeste
EPI_ISL_1502824	2020-04-02	2021-04-08	North America / Panama / Veraguas
EPI_ISL_1015225	2020-03-15	2021-02-17	Europe / France / Ile-de-France
EPI_ISL_1502853	2020-05-19	2021-04-08	North America / Panama / Los Santos
EPI_ISL_1502857	2020-05-23	2021-04-08	North America / Panama / Veraguas
EPI_ISL_1502840	2020-04-15	2021-04-08	North America / Panama / Darien
EPI_ISL_1502847	2020-05-14	2021-04-08	North America / Panama / Veraguas
EPI_ISL_1502832	2020-04-11	2021-04-08	North America / Panama / Veraguas
EPI_ISL_1502836	2020-04-12	2021-04-08	North America / Panama / Colon
EPI_ISL_1502839	2020-04-14	2021-04-08	North America / Panama / Panama North
EPI_ISL_1138470	2020-04-30	2021-03-04	North America / USA / Illinois / Cook County
EPI_ISL_1502048	2020-05-20	2021-04-07	North America / USA / Illinois / DuPage County
EPI_ISL_1501720	2020-03-31	2021-04-07	North America / USA / Illinois / Chicago
EPI_ISL_1501715	2020-03-29	2021-04-07	North America / USA / Illinois / Chicago
EPI_ISL_1429770	2020-03-28	2021-04-01	Asia / Japan / Tokyo
EPI_ISL_1501791	2020-04-20	2021-04-07	North America / USA / Illinois / Lake County
EPI_ISL_1501795	2020-04-22	2021-04-07	North America / USA / Illinois / Chicago
EPI_ISL_1501799	2020-04-26	2021-04-07	North America / USA / Indiana / Lake County
EPI_ISL_1501773	2020-04-17	2021-04-07	North America / USA / Illinois / Chicago
EPI_ISL_1501764	2020-04-13	2021-04-07	North America / USA / Illinois / Chicago
EPI_ISL_941977	2020-04-27	2021-02-05	South America / Colombia / San Andres y Providencia
EPI_ISL_1476770	2020-04-04	2021-04-05	Europe / United Kingdom / England
EPI_ISL_1229177	2020-03-08	2021-03-12	Oceania / Australia / South Australia
EPI_ISL_1323278	2020-06-20	2021-03-23	North America / USA / Illinois / Rock Island County
EPI_ISL_1241378	2020-04-05	2021-03-15	North America / Canada / Quebec
EPI_ISL_1168378	2020-04-11	2021-03-06	North America / USA / Massachusetts
EPI_ISL_1501811	2020-05-13	2021-04-07	North America / USA / Illinois / Chicago
EPI_ISL_1501805	2020-05-05	2021-04-07	North America / USA / Illinois / Winnebago County
EPI_ISL_1501808	2020-05-08	2021-04-07	North America / USA / Illinois / Lake County
EPI_ISL_1167779	2020-03-13	2021-03-06	South America / Chile / Antofagasta / Antofagasta
EPI_ISL_1017670	2020-04-08	2021-02-18	North America / USA / Massachusetts
EPI_ISL_1494479	2020-05-21	2021-04-07	North America / USA / Illinois / Union County
EPI_ISL_960170	2020-06-01	2021-02-09	Africa / South Africa / Western Cape / Klipfontein
EPI_ISL_1396070	2020-04-03	2021-03-29	South America / Argentina / Tucuman / Famailla
EPI_ISL_1231270	2020-03-20	2021-03-12	Europe / Finland / Uusimaa
EPI_ISL_902970	2020-03-21	2021-01-30	North America / USA / Indiana / Indianapolis
EPI_ISL_1500470	2020-06-11	2021-04-07	North America / USA / Kansas
EPI_ISL_1239430	2020-03-24	2021-03-14	Europe / Finland / Uusimaa
EPI_ISL_1295570	2020-05-07	2021-03-19	North America / USA / California / Los Angeles County
EPI_ISL_977370	2020-06-10	2021-02-11	Africa / Zambia / Lusaka
EPI_ISL_1009157	2020-05-12	2021-02-16	North America / Canada / Quebec
EPI_ISL_1009420	2020-05-11	2021-02-16	North America / USA / New York / Erie County
EPI_ISL_1009422	2020-05-12	2021-02-16	North America / USA / New York / Erie County
EPI_ISL_1009408	2020-05-06	2021-02-16	North America / USA / New York / Erie County
EPI_ISL_1009290	2020-04-01	2021-02-16	North America / USA / New York / Erie County
EPI_ISL_1009318	2020-04-08	2021-02-16	North America / USA / New York / Erie County
EPI_ISL_1009363	2020-04-17	2021-02-16	North America / USA / New York / Erie County
EPI_ISL_1009302	2020-04-01	2021-02-16	North America / USA / New York / Erie County
EPI_ISL_1009315	2020-04-06	2021-02-16	North America / USA / New York / Erie County
EPI_ISL_1032670	2020-06-12	2021-02-19	North America / USA / Illinois / Crawford County
EPI_ISL_939670	2020-04-14	2021-02-05	Europe / Switzerland / Zurich
EPI_ISL_1068380	2020-04-22	2021-02-25	South America / Brazil / Bahia
EPI_ISL_961670	2020-03-30	2021-02-09	North America / Canada / New Brunswick
EPI_ISL_1252670	2020-06-30	2021-03-15	North America / USA / Texas / Williamson
EPI_ISL_1011517	2020-04-12	2021-02-17	North America / USA / Massachusetts
EPI_ISL_968270	2020-06-28	2021-02-11	North America / Canada / British Columbia
EPI_ISL_1001080	2020-04-20	2021-02-15	North America / Canada / Quebec
EPI_ISL_1015021	2020-03-20	2021-02-17	Europe / France / Ile-de-France
EPI_ISL_1015051	2020-03-09	2021-02-17	Europe / France / Ile-de-France
EPI_ISL_1015329	2020-03-17	2021-02-17	Europe / France / Ile-de-France
EPI_ISL_1055771	2020-03-29	2021-02-23	Asia / India / Maharashtra
EPI_ISL_1015249	2020-03-21	2021-02-17	Europe / France / Ile-de-France
EPI_ISL_1015222	2020-03-12	2021-02-17	Europe / France / Ile-de-France
EPI_ISL_1241271	2020-03-15	2021-03-15	North America / Canada / Quebec
EPI_ISL_1510971	2020-06-04	2021-04-08	Europe / Slovenia
EPI_ISL_1029971	2020-03-20	2021-02-19	Europe / Belgium / Brussels
EPI_ISL_1111271	2020-05-07	2021-03-01	South America / Peru / Lima
EPI_ISL_1017405	2020-06-13	2021-02-18	North America / USA / Oregon
EPI_ISL_1017408	2020-06-12	2021-02-18	North America / USA / Oregon
EPI_ISL_1017663	2020-04-08	2021-02-18	North America / USA / Massachusetts
EPI_ISL_1476781	2020-04-10	2021-04-05	Europe / United Kingdom / England
EPI_ISL_1017301	2020-06-29	2021-02-18	North America / USA / Oregon
EPI_ISL_1017305	2020-06-29	2021-02-18	North America / USA / Oregon
EPI_ISL_1017343	2020-06-24	2021-02-18	North America / USA / Oregon
EPI_ISL_1017455	2020-06-03	2021-02-18	North America / USA / Oregon
EPI_ISL_1362581	2020-03-25	2021-03-25	North America / USA / Missouri
EPI_ISL_1020171	2020-03-06	2021-02-18	Europe / Belgium / Antwerp
EPI_ISL_1469571	2020-06-14	2021-04-04	South America / Brazil / Rio Grande do Sul / Sapucaia do Sul
EPI_ISL_1068382	2020-04-23	2021-02-25	South America / Brazil / Bahia
EPI_ISL_1509079	2020-06-12	2021-04-08	North America / USA / Maryland
EPI_ISL_1509066	2020-04-15	2021-04-08	North America / USA / Maryland
EPI_ISL_1509067	2020-04-17	2021-04-08	North America / USA / Maryland
EPI_ISL_1509062	2020-04-02	2021-04-08	North America / USA / Maryland
EPI_ISL_1509063	2020-04-14	2021-04-08	North America / USA / Maryland
EPI_ISL_1509069	2020-04-25	2021-04-08	North America / USA / Maryland
EPI_ISL_1133171	2020-04-07	2021-03-03	Europe / Italy / Lombardy / Pavia
EPI_ISL_944071	2020-06-04	2021-02-06	South America / Brazil / Rio Grande do Sul / Santo Angelo
EPI_ISL_1512813	2020-06-19	2021-04-08	North America / USA / Texas
EPI_ISL_1512810	2020-06-18	2021-04-08	North America / USA / Texas
EPI_ISL_1362671	2020-05-25	2021-03-25	North America / USA / Missouri
EPI_ISL_1511641	2020-04-09	2021-04-08	South America / Brazil / Sao Paulo
EPI_ISL_1429772	2020-03-31	2021-04-01	Asia / Japan / Tokyo
EPI_ISL_906772	2020-04-02	2021-02-01	North America / Canada / Newfoundland and Labrador
EPI_ISL_1321843	2020-06-09	2021-03-23	North America / USA / Texas / Cameron
EPI_ISL_1009372	2020-04-17	2021-02-16	North America / USA / New York / Erie County
EPI_ISL_962572	2020-01-27	2021-02-10	Asia / China / Shandong
EPI_ISL_1337672	2020-06-23	2021-03-24	North America / USA / Texas / Brazoria
EPI_ISL_1015223	2020-03-12	2021-02-17	Europe / France / Ile-de-France
EPI_ISL_1511087	2020-06-22	2021-04-08	Europe / Slovenia
EPI_ISL_1383172	2020-03-22	2021-03-28	Europe / Spain / Navarra
EPI_ISL_1511073	2020-06-17	2021-04-08	Europe / Slovenia
EPI_ISL_1511066	2020-06-23	2021-04-08	Europe / Slovenia
EPI_ISL_1260872	2020-04-16	2021-03-16	Europe / Italy / Veneto / Rovigo
EPI_ISL_1240983	2020-05-06	2021-03-15	Europe / Finland / Uusimaa
EPI_ISL_960172	2020-05-28	2021-02-09	Africa / South Africa / Western Cape / Klipfontein
EPI_ISL_1510972	2020-06-22	2021-04-08	Europe / Slovenia
EPI_ISL_1490172	2020-06-30	2021-04-06	Asia / South Korea
EPI_ISL_1378972	2020-03-20	2021-03-27	North America / Canada / Quebec
EPI_ISL_898583	2020-04-18	2021-01-29	Asia / Japan / Nara
EPI_ISL_1138472	2020-04-30	2021-03-04	North America / USA / Illinois / Cook County
EPI_ISL_979972	2020-06-04	2021-02-12	Europe / Ukraine / Rivne
EPI_ISL_1396072	2020-05-01	2021-03-29	South America / Argentina / Tucuman / Las Talitas
EPI_ISL_1511419	2020-04-20	2021-04-08	North America / USA / Pennsylvania / SE Pennsylvania
EPI_ISL_1511417	2020-04-17	2021-04-08	North America / USA / Pennsylvania / SE Pennsylvania
EPI_ISL_1511414	2020-04-08	2021-04-08	North America / USA / Pennsylvania / SE Pennsylvania
EPI_ISL_1511412	2020-04-13	2021-04-08	North America / USA / Pennsylvania / SE Pennsylvania
EPI_ISL_1511466	2020-06-29	2021-04-08	North America / USA / Pennsylvania / SE Pennsylvania
EPI_ISL_1511457	2020-05-29	2021-04-08	North America / USA / Pennsylvania / SE Pennsylvania
EPI_ISL_1511455	2020-05-29	2021-04-08	North America / USA / Pennsylvania / SE Pennsylvania
EPI_ISL_1511456	2020-05-27	2021-04-08	North America / USA / Pennsylvania / SE Pennsylvania
EPI_ISL_1511449	2020-05-22	2021-04-08	North America / USA / Pennsylvania / SE Pennsylvania
EPI_ISL_1511444	2020-05-15	2021-04-08	North America / USA / Pennsylvania / SE Pennsylvania
EPI_ISL_1511443	2020-05-08	2021-04-08	North America / USA / Pennsylvania / SE Pennsylvania
EPI_ISL_1511430	2020-05-01	2021-04-08	North America / USA / Pennsylvania / SE Pennsylvania
EPI_ISL_1511437	2020-05-06	2021-04-08	North America / USA / Pennsylvania / SE Pennsylvania
EPI_ISL_1511431	2020-05-04	2021-04-08	North America / USA / Pennsylvania / SE Pennsylvania
EPI_ISL_1511429	2020-04-29	2021-04-08	North America / USA / Pennsylvania / SE Pennsylvania
EPI_ISL_1511425	2020-05-29	2021-04-08	North America / USA / Pennsylvania / SE Pennsylvania
EPI_ISL_914472	2020-06-26	2021-02-02	North America / USA / Arizona / Navajo
EPI_ISL_1511423	2020-05-29	2021-04-08	North America / USA / Pennsylvania / SE Pennsylvania
EPI_ISL_1511420	2020-04-17	2021-04-08	North America / USA / Pennsylvania / SE Pennsylvania
EPI_ISL_1511421	2020-04-22	2021-04-08	North America / USA / Pennsylvania / SE Pennsylvania
EPI_ISL_1373772	2020-06-17	2021-03-27	North America / USA / Massachusetts
EPI_ISL_1201385	2020-06-25	2021-03-10	North America / USA / Texas / Nueces County
EPI_ISL_961672	2020-03-12	2021-02-09	North America / Canada / New Brunswick
EPI_ISL_1201372	2020-06-26	2021-03-10	North America / USA / Texas / Polk County
EPI_ISL_914486	2020-06-30	2021-02-02	North America / USA / Arizona / Navajo
EPI_ISL_1241473	2020-04-10	2021-03-15	North America / Canada / Quebec
EPI_ISL_1396073	2020-04-28	2021-03-29	South America / Argentina / Tucuman / Las Talitas
EPI_ISL_1469773	2020-05-06	2021-04-04	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_1133173	2020-04-07	2021-03-03	Europe / Italy / Lombardy / Pavia
EPI_ISL_1392873	2020-04-20	2021-03-29	North America / USA / Missouri
EPI_ISL_1039988	2020-04-07	2021-02-21	Europe / Hungary / Szabolcs-Szatmár-Bereg
EPI_ISL_902988	2020-03-23	2021-01-30	North America / USA / Indiana / Indianapolis
EPI_ISL_936524	2020-05-28	2021-02-05	North America / USA / Illinois / Chicago
EPI_ISL_1009373	2020-04-17	2021-02-16	North America / USA / New York / Erie County
EPI_ISL_1362573	2020-03-23	2021-03-25	North America / USA / Missouri
EPI_ISL_914273	2020-06-05	2021-02-02	North America / USA / Arizona / Navajo
EPI_ISL_898573	2020-04-04	2021-01-29	Asia / Japan / Nara
EPI_ISL_1429773	2020-03-31	2021-04-01	Asia / Japan / Tokyo
EPI_ISL_959473	2020-03-29	2021-02-09	North America / USA / Ohio
EPI_ISL_1015090	2020-03-21	2021-02-17	Europe / France / Ile-de-France
EPI_ISL_1111273	2020-05-08	2021-03-01	South America / Peru / Lima
EPI_ISL_1301673	2020-05-17	2021-03-20	North America / Mexico / Queretaro
EPI_ISL_1383073	2020-03-23	2021-03-28	Europe / Spain / Navarra
EPI_ISL_1111086	2020-05-02	2021-03-01	South America / Peru / Ancash
EPI_ISL_977374	2020-06-04	2021-02-11	Africa / Zambia / Copperbelt
EPI_ISL_1181245	2020-06-16	2021-03-08	Europe / Germany / North Rhine-Westphalia
EPI_ISL_1029966	2020-03-23	2021-02-19	Europe / Belgium / Brussels
EPI_ISL_906774	2020-04-06	2021-02-01	North America / Canada / Newfoundland and Labrador
EPI_ISL_1017074	2020-06-19	2021-02-18	North America / USA / Oregon
EPI_ISL_1017374	2020-06-17	2021-02-18	North America / USA / Oregon
EPI_ISL_1112974	2020-06-18	2021-03-01	North America / USA / Texas / Houston
EPI_ISL_1517392	2020-05-25	2021-04-09	North America / Costa Rica / San Jose
EPI_ISL_1396074	2020-04-26	2021-03-29	South America / Argentina / Tucuman / Lastenia
EPI_ISL_1362574	2020-03-23	2021-03-25	North America / USA / Missouri
EPI_ISL_966374	2020-06-08	2021-02-10	North America / USA / Kentucky
EPI_ISL_1396374	2020-06-29	2021-03-29	South America / Argentina / Mendoza / Lujan de Cuyo
EPI_ISL_994664	2020-03-28	2021-02-15	Europe / Croatia / Zagreb
EPI_ISL_1517404	2020-06-01	2021-04-09	North America / Costa Rica / Heredia
EPI_ISL_1517401	2020-06-04	2021-04-09	North America / Costa Rica
EPI_ISL_1517402	2020-06-04	2021-04-09	North America / Costa Rica
EPI_ISL_1240975	2020-04-06	2021-03-15	Europe / Finland / Uusimaa
EPI_ISL_953375	2020-04-12	2021-02-08	Europe / United Kingdom / England
EPI_ISL_1323275	2020-06-19	2021-03-23	North America / USA / Illinois / Sangamon County
EPI_ISL_1383075	2020-03-23	2021-03-28	Europe / Spain / Navarra
EPI_ISL_941975	2020-04-24	2021-02-05	South America / Colombia / Córdoba / Santa cruz de lorica
EPI_ISL_1383175	2020-03-22	2021-03-28	Europe / Spain / Navarra
EPI_ISL_1240675	2020-05-02	2021-03-14	Europe / Finland / Uusimaa
EPI_ISL_944075	2020-05-18	2021-02-06	South America / Brazil / Rio Grande do Sul / Tramandai
EPI_ISL_1526830	2020-05-05	2021-04-09	North America / USA / Washington
EPI_ISL_1526823	2020-06-07	2021-04-09	North America / USA / Washington
EPI_ISL_1526820	2020-06-04	2021-04-09	North America / USA / Washington
EPI_ISL_1494076	2020-05-11	2021-04-07	North America / USA / Illinois / Clinton County
EPI_ISL_1181195	2020-06-24	2021-03-08	Europe / Germany / North Rhine-Westphalia
EPI_ISL_1240176	2020-05-28	2021-03-14	Europe / Finland / Uusimaa
EPI_ISL_1382995	2020-03-25	2021-03-28	Europe / Spain / Navarra
EPI_ISL_1133176	2020-04-08	2021-03-03	Europe / Italy / Lombardy / Pavia
EPI_ISL_1225739	2020-06-23	2021-03-12	North America / USA / Illinois / DuPage County
EPI_ISL_1181576	2020-05-18	2021-03-08	South America / Brazil / Parana / Assis Chateaubriand
EPI_ISL_940376	2020-03-12	2021-02-05	Europe / France / Ile-de-France
EPI_ISL_954576	2020-04-06	2021-02-08	North America / Canada / Quebec
EPI_ISL_1039964	2020-06-12	2021-02-20	Europe / Hungary / Pest
EPI_ISL_1039837	2020-06-22	2021-02-20	Europe / Hungary / Komarom-Esztergom
EPI_ISL_1390776	2020-03-16	2021-03-29	North America / Canada / Quebec
EPI_ISL_1039960	2020-06-01	2021-02-20	Europe / Hungary / Komarom-Esztergom
EPI_ISL_977376	2020-03-25	2021-02-11	Africa / Zambia / Lusaka
EPI_ISL_1289876	2020-04-02	2021-03-18	Europe / Slovenia / Pomurska
EPI_ISL_1130396	2020-03-16	2021-03-03	Europe / Switzerland / Solothurn
EPI_ISL_1137476	2020-06-19	2021-03-03	North America / Mexico / Mexico City
EPI_ISL_1523399	2020-05-20	2021-04-09	North America / Canada / Quebec
EPI_ISL_898576	2020-04-07	2021-01-29	Asia / Japan / Nara
EPI_ISL_1257997	2020-04-14	2021-03-16	North America / Canada / Manitoba
EPI_ISL_1063776	2020-05-01	2021-02-24	Asia / India / Punjab
EPI_ISL_1169576	2020-04-27	2021-03-06	North America / USA / Washington
EPI_ISL_1064076	2020-02-27	2021-02-24	Europe / Italy / Veneto / Padua / Vo
EPI_ISL_1241577	2020-04-20	2021-03-15	North America / Canada / Quebec
EPI_ISL_1241377	2020-04-04	2021-03-15	North America / Canada / Quebec
EPI_ISL_1181177	2020-03-03	2021-03-08	Europe / Germany / North Rhine-Westphalia
EPI_ISL_1526833	2020-04-17	2021-04-09	North America / USA / New York
EPI_ISL_1526829	2020-06-15	2021-04-09	North America / USA / Washington
EPI_ISL_1526828	2020-06-14	2021-04-09	North America / USA / Washington
EPI_ISL_1526826	2020-06-14	2021-04-09	North America / USA / Washington
EPI_ISL_1526822	2020-06-06	2021-04-09	North America / USA / Washington
EPI_ISL_1526818	2020-06-11	2021-04-09	North America / USA / Oregon
EPI_ISL_1526815	2020-05-10	2021-04-09	North America / USA / Washington
EPI_ISL_1526806	2020-05-18	2021-04-09	North America / USA / Washington
EPI_ISL_1526805	2020-05-17	2021-04-09	North America / USA / Washington
EPI_ISL_1526803	2020-05-15	2021-04-09	North America / USA / Washington
EPI_ISL_1383029	2020-03-24	2021-03-28	Europe / Spain / Navarra
EPI_ISL_1532158	2020-05-13	2021-04-10	South America / Peru / Callao
EPI_ISL_1323225	2020-06-07	2021-03-23	North America / USA / Illinois / Peoria County
EPI_ISL_1233177	2020-04-16	2021-03-12	North America / USA / New Jersey
EPI_ISL_940377	2020-03-13	2021-02-05	Europe / France / Ile-de-France
EPI_ISL_1429777	2020-04-02	2021-04-01	Asia / Japan / Tokyo
EPI_ISL_1532193	2020-04-18	2021-04-10	South America / Peru / Lima
EPI_ISL_1532192	2020-04-16	2021-04-10	South America / Peru / Lima
EPI_ISL_954577	2020-04-06	2021-02-08	North America / Canada / Quebec
EPI_ISL_1324748	2020-04-11	2021-03-24	North America / Canada / Quebec
EPI_ISL_1324757	2020-04-12	2021-03-24	North America / Canada / Quebec
EPI_ISL_1531819	2020-06-18	2021-04-10	North America / Mexico / Baja California / Tijuana
EPI_ISL_1531822	2020-06-30	2021-04-10	North America / Mexico / Baja California / Tijuana
EPI_ISL_1531818	2020-06-18	2021-04-10	North America / Mexico / Baja California / Tijuana
EPI_ISL_1531815	2020-05-16	2021-04-10	North America / Mexico / Baja California / Tijuana
EPI_ISL_1531810	2020-05-14	2021-04-10	North America / Mexico / Baja California / Tijuana
EPI_ISL_1113477	2020-05-11	2021-03-02	North America / USA / Arizona
EPI_ISL_1511077	2020-06-30	2021-04-08	Europe / Slovenia
EPI_ISL_1017377	2020-06-17	2021-02-18	North America / USA / Oregon
EPI_ISL_1225377	2020-04-29	2021-03-12	North America / Panama / Panama Center
EPI_ISL_1379078	2020-06-29	2021-03-27	North America / Canada / Quebec
EPI_ISL_1068078	2020-03-23	2021-02-25	South America / Brazil / Amazonas / Manaus
EPI_ISL_1169578	2020-04-27	2021-03-06	North America / USA / Washington
EPI_ISL_1390878	2020-05-28	2021-03-29	North America / Canada / Quebec
EPI_ISL_1068378	2020-05-03	2021-02-25	South America / Brazil / Bahia
EPI_ISL_968278	2020-06-29	2021-02-11	North America / Canada / British Columbia
EPI_ISL_1534625	2020-06-15	2021-04-11	South America / Peru / Piura
EPI_ISL_1534622	2020-05-06	2021-04-11	South America / Peru / Piura
EPI_ISL_1233178	2020-04-17	2021-03-12	North America / USA / New Jersey
EPI_ISL_1241478	2020-04-13	2021-03-15	North America / Canada / Quebec
EPI_ISL_1533453	2020-05-05	2021-04-10	North America / USA / Georgia
EPI_ISL_1533467	2020-06-25	2021-04-10	North America / USA / Georgia
EPI_ISL_1533466	2020-06-25	2021-04-10	North America / USA / Georgia
EPI_ISL_1533465	2020-06-25	2021-04-10	North America / USA / Georgia
EPI_ISL_1532156	2020-05-18	2021-04-10	South America / Peru / Ica
EPI_ISL_1532165	2020-05-30	2021-04-10	South America / Peru / Amazonas
EPI_ISL_1373939	2020-06-21	2021-03-27	North America / USA / Tennessee
EPI_ISL_1337678	2020-06-23	2021-03-24	North America / USA / Texas / Jefferson
EPI_ISL_954478	2020-04-09	2021-02-08	North America / Canada / Quebec
